Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit
62,11.504986227893195,11.492141392102937
63,11.573030656046996,11.517058783475289
64,11.638999087849701,11.76242612505221
65,11.723513937323002,11.952923264849563
66,11.772135885134176,12.052099145209727
67,11.954961162365557,12.259578132530912
68,12.114792862615303,12.466896658112372
69,12.257389713529875,12.575652706234766
70,12.29262014653591,12.67976354861553
71,12.38977955856334,12.792336786673818
72,12.42575125047922,12.936564085995078
73,12.530732161574385,13.038206941960073
74,12.646939963045606,13.113825209664025
75,12.665277478847905,13.122834330331216
76,12.751807895322258,13.204173778867693
77,12.936926280271345,13.295957302743014
78,12.991852660752448,13.42931408463383
79,13.143863296447947,13.551558074190487
80,13.183707214560467,13.676035859057723
81,13.266894304876459,13.783666227711374
82,13.302688003422181,13.923402837042053
83,13.41792861504004,14.019444264217412
84,13.436266130842341,14.122567239474005
85,13.519412028657479,14.285224486139075
86,13.599672817036597,14.340587925657989
87,13.713770891038743,14.439627264302976
88,13.787329252946483,14.443057418341748
89,13.805666768748784,14.558753516721339
90,13.857839585106074,14.74984552121686
91,13.876177100908375,14.81005899249413
92,14.040973495480163,15.0269874196242
93,14.07354501320719,15.049374800116306
94,14.188925461701732,15.052804954155079
95,14.207262977504033,15.19598926803556
96,14.329634404405766,15.290994499430415
97,14.418415045810459,15.34554411194224
98,14.467108831619711,15.379820419494314
99,14.649558363791991,15.412714093066105
100,14.75137634142719,15.571164062939584
101,14.813437085526981,15.737684341255166
102,14.995146481119008,15.809516979094806
103,15.013483996921309,15.918224327206996
104,15.134576892107281,15.95776636169415
105,15.298866128264441,16.03523226071749
106,15.472251759732094,16.038662414756264
107,15.608870094684438,16.042092568795034
108,15.679028048083813,16.17094676372333
109,15.726943500759901,16.22044727856657
110,15.789264612289793,16.25954046819056
111,15.807602128092094,16.344602467398044
112,15.868049824105446,16.457849432682007
113,15.927477888958625,16.61640161186494
114,15.99294648566919,16.666581163800213
115,16.01128400147149,16.77218299341807
116,16.029621517273792,16.775613147456845
117,16.11527461149046,16.815739507282604
118,16.175348038772444,16.84922710993357
119,16.257342448110343,16.936800124190878
120,16.275679963912644,16.981238187725143
121,16.36131215817225,17.040850293640908
122,16.479077280266473,17.11904641881476
123,16.62940472821706,17.331420074118615
124,16.686609829198257,17.358434853124145
125,16.8795871217591,17.424526647841468
126,17.053303492324513,17.4615907392051
127,17.20219155639024,17.621433408655868
128,17.39979839061946,17.698611331423606
129,17.44771384329555,17.823187459001
130,17.480285361022574,17.95388567151356
131,17.607937795359977,18.084715992748237
132,17.7668165144747,18.17314848871771
133,17.926212519875158,18.265716196028357
134,18.086718499912614,18.37466133913569
135,18.20019242289258,18.378091493174466
136,18.271529135197873,18.38152164721324
137,18.320250304750395,18.414415320785032
138,18.365863169759322,18.441009459445944
139,18.384200685561623,18.4856148315719
140,18.488753666453487,18.629008199682097
141,18.572593549848175,18.656741165712024
142,18.590931065650476,18.70606624980349
143,18.657029814042097,18.855490863318572
144,18.746786413540768,18.950919039311692
145,18.82993758524211,19.01701083402902
146,18.871439085666548,19.10864595308799
147,18.988709686337643,19.15363007836902
148,19.066247087880942,19.254880116307355
149,19.131197475802413,19.300914157574972
150,19.136813441450535,19.308973741505476
151,19.20578473732969,19.557574566704552
152,19.327611371748077,19.617497632548726
153,19.370033449407607,19.703851697226487
154,19.484646798883958,19.75791388333404
155,19.542083202129156,19.790450085097213
156,19.773522013863953,19.93889045261925
157,19.877858746068192,20.006561764773522
158,19.983996725687998,20.008690665400938
159,20.091361133691965,20.069543433223664
160,20.096977099340087,20.120058010666554
161,20.136756294888134,20.12218691129397
162,20.147593850459362,20.124315811921385
163,20.29969080453599,20.18212856196918
164,20.38200668526823,20.19981967352929
165,20.52829377481932,20.244381996336337
166,20.584573526704794,20.349017704516406
167,20.649857811582557,20.4010343291532
168,20.669779177220015,20.403163229780617
169,20.872841670163993,20.53710009985181
170,20.87307659898068,20.618022500793867
171,20.87660381194886,20.656834721524874
172,21.054772576957845,20.82357790790714
173,21.092874106929337,20.862638012499172
174,21.187082622590403,20.928619978255856
175,21.220518810851708,20.99041096863604
176,21.34894135111625,21.088298442395264
177,21.449572603658492,21.156487891197198
178,21.50651267835695,21.158616791824613
179,21.569093780116724,21.16074569245203
180,21.696756770870913,21.293849715852502
181,21.74466869193739,21.295978616479918
182,21.84713323650611,21.34851845784557
183,21.890682631525962,21.390751422378933
184,22.004395672307584,21.538921689568046
185,22.004630601124273,21.649043099698424
186,22.104749641518914,21.685162841111115
187,22.117713454085486,21.812812671419003
188,22.117948382902178,21.943904772273267
189,22.153988539895458,21.946033672900683
190,22.190561453151,22.05678969627999
191,22.31733758447413,22.14733624446051
192,22.38705321819821,22.197980185984754
193,22.537378306186348,22.31630194748156
194,22.579922397909886,22.323811884940408
195,22.654834187528255,22.41923992422472
196,22.69517318025089,22.493508650591302
197,22.80517163920825,22.507362774030128
198,22.843572815157636,22.537143321425464
199,22.858113143963656,22.58710769477553
200,22.963276554852563,22.589236595402944
201,23.066485873541613,22.60341019040297
202,23.11165053973557,22.71493897916917
203,23.139040121430174,22.73882706910411
204,23.19847493598786,22.8386705042309
205,23.289887573544483,22.877190800204502
206,23.319233533498046,22.999523914633166
207,23.346072477317943,23.054015260916973
208,23.484648454977624,23.16497591528043
209,23.567747986299622,23.218645668516206
210,23.620767730943857,23.27270785462376
211,23.68829733821785,23.274836755251176
212,23.711438093046365,23.34576227433502
213,23.86629454208811,23.387087752202586
214,23.94136298126286,23.442708299071946
215,24.008452091796023,23.521702576387455
216,24.00868702061271,23.595473139831235
217,24.18981117459746,23.59760204045865
218,24.190046103414147,23.676971249591844
219,24.24993693318611,23.786126531522548
220,24.431324012081312,23.952388230988216
221,24.495090554232796,23.95451713161563
222,24.556244119347134,24.03026819452794
223,24.628469627480637,24.08474810528974
224,24.70411735954633,24.222743590228447
225,24.70435228836302,24.252283607390602
226,24.70458721717971,24.254412508018017
227,24.7729209858117,24.256541408645433
228,24.77315591462839,24.34339997346592
229,24.890153590530737,24.345528874093336
230,24.997268100093606,24.390972005728862
231,25.072740955935036,24.395387588833206
232,25.153488658834632,24.458381486794543
233,25.190114982997507,24.502819550328805
234,25.21900352876987,24.50494845095622
235,25.259235356947364,24.507077351583636
236,25.267377751424284,24.586653897211534
237,25.3488562415265,24.708249939146114
238,25.46768705414808,24.77306046017093
239,25.48775007021154,24.785967979824235
240,25.517448518561245,24.846954475901853
241,25.566326817085162,24.84908337652927
242,25.764743805386804,24.91602065916952
243,25.764978734203492,24.97061189139874
244,25.85864355053666,25.068139009707615
245,25.895042597834692,25.16910243099826
246,25.973825525144935,25.22401614745322
247,26.098559479353078,25.278144961834336
248,26.098794408169766,25.373236988748836
249,26.230255566420926,25.40196990437946
250,26.230490495237614,25.41723437667688
251,26.30298184317825,25.453198577859286
252,26.303216771994943,25.5648400558341
253,26.30345170081163,25.739114819035144
254,26.41730637524888,25.771959314405557
255,26.537524351097034,25.859110170202047
256,26.589907560505033,25.861239070829463
257,26.642927305149264,25.91953576293222
258,26.69552467962235,25.937902933450452
259,26.750276743528826,26.037865489894926
260,26.800218584697017,26.079909951594566
261,26.833078328941376,26.21211168977195
262,26.833313257758068,26.256896260768304
263,26.87551853441002,26.361563521176294
264,26.90235747822992,26.38430885924347
265,26.97927820948122,26.386437759870887
266,27.056109790377455,26.49010103065183
267,27.056344719194147,26.554765430348557
268,27.094554105347946,26.586628626755804
269,27.109094434153967,26.690713073768023
270,27.10932936297066,26.714329211729016
271,27.199844894524063,26.74603604923022
272,27.287311399415746,26.898647054224163
273,27.329380900723926,26.968285028059107
274,27.356309810953768,27.074315258032346
275,27.4155085034901,27.149292739579217
276,27.41574343230679,27.313379319813116
277,27.452369756469665,27.37048314069731
278,27.452604685286353,27.390762826558227
279,27.49283651346385,27.4931970477246
280,27.49307144228054,27.505354857774194
281,27.6046109623762,27.604665739611598
282,27.673248374993754,27.72095018753209
283,27.673483303810446,27.723079088159505
284,27.73554088720814,27.789683614560477
285,27.764429432980506,27.898673749075563
286,27.764664361797195,27.96358574988087
287,27.80489618997469,27.96571465050829
288,27.831132218835165,28.0208853131367
289,27.935443126550688,28.07798913402089
290,28.001598442864935,28.133444908943016
291,28.001833371681624,28.13595879680136
292,28.058595321462086,28.238378638507214
293,28.058830250278778,28.29148698098078
294,28.16646953639807,28.391780250702972
295,28.246816204754605,28.517451573049918
296,28.247051133571297,28.631523240817597
297,28.373893493441194,28.69074227455771
298,28.415218971308757,28.872591368971683
299,28.467213989490183,28.947830491760662
300,28.553224818065967,29.08529841366183
301,28.601974787779483,29.15624613680426
302,28.635932035448242,29.166497051160444
303,28.664143715246773,29.21994605405238
304,28.69208471346902,29.304403336280252
305,28.830127687962186,29.35926823427298
306,28.88908648397419,29.391804436036153
307,28.992322312445417,29.456279509606656
308,29.177784272566043,29.548570844013927
309,29.240680842061284,29.67275002694827
310,29.240915770877972,29.69793937029457
311,29.273570304286658,29.787564765714784
312,29.36562399991295,29.87987357983659
313,29.458808306323522,29.96161589571243
314,29.5359518726464,29.963744796339846
315,29.57829698167414,30.05673471544693
316,29.669771853512707,30.086412682149692
317,29.765931608727907,30.14186845707182
318,29.97411042817251,30.21878918832312
319,30.027304503007286,30.24522090094169
320,30.095296881491272,30.247349801569108
321,30.153197195350337,30.249478702196523
322,30.181083770934947,30.337859161153393
323,30.26484894351409,30.367964812762654
324,30.353888297010364,30.471871300206892
325,30.465698870061594,30.510508187495837
326,30.50139883854276,30.54922595280206
327,30.563762891138403,30.62388311109575
328,30.655740694663393,30.69765367453953
329,30.70018708819424,30.857579039750597
330,30.70042201701093,30.88735958714593
331,30.812570693281884,30.943836991990754
332,30.869542664410595,31.084083572517493
333,31.029112323639588,31.234938757372202
334,31.058458283593154,31.271230887899538
335,31.058693212409842,31.348151619150837
336,31.17921317375012,31.42277487572385
337,31.22903896277103,31.48055850615915
338,31.30909489047944,31.529462473085733
339,31.37355200724672,31.643222316362603
340,31.444750116651146,31.716314397577758
341,31.52244545755115,31.762824190803247
342,31.555216559509613,31.932402158681604
343,31.705456078480275,31.937823343460515
344,31.87557034534577,31.961736756464866
345,32.014050354307784,32.04143678176015
346,32.07685608402796,32.13177219049466
347,32.16360588112052,32.20416463330941
348,32.27820526064709,32.33629160845795
349,32.298268276710544,32.420363072941726
350,32.34563071769628,32.42249197356914
351,32.39233390226424,32.49212994740408
352,32.55255614392395,32.54438456430684
353,32.694222857369255,32.57783503818909
354,32.69445778618594,32.64747301202404
355,32.811244112282,32.696061891829416
356,32.86237991054732,32.749499574785105
357,32.862614839364014,32.794284145781454
358,32.8628497681807,32.90519420950777
359,32.995979374095526,32.931703725240254
360,33.0326056982584,33.002013177239824
361,33.14781839573104,33.00414207786724
362,33.28724199717563,33.04703267705287
363,33.32545138332943,33.04916157768029
364,33.452034656590286,33.23810321019387
365,33.4777875635247,33.39432634714696
366,33.575421704256016,33.39645524777437
367,33.62753527733717,33.41822574881691
368,33.69325197549264,33.4184606776336
369,33.797738398814865,33.420589578261016
370,33.881744898884456,33.47550329471598
371,33.94904207347923,33.60530199081593
372,33.949277002295915,33.708706958922065
373,33.94951193111261,33.78840698421735
374,34.022895754047425,33.82659504328748
375,34.067511575462184,33.87537602464631
376,34.08016671947632,34.0302528677964
377,34.219078250802696,34.135915069121936
378,34.219313179619384,34.18914906919596
379,34.271368546033145,34.25361628187814
380,34.27160347484984,34.25574518250556
381,34.30984033545865,34.41116565959009
382,34.31007526427534,34.51075989738968
383,34.4447335555928,34.53949281302031
384,34.52819309705187,34.54162171364773
385,34.65272830699258,34.54375061427514
386,34.709495879712534,34.603918359195475
387,34.79194505264623,34.60604725982289
388,34.85090384865823,34.608176160450306
389,34.851138777474915,34.73792747949027
390,34.87979598850983,34.87182386979296
391,34.924478823475795,34.9377879300821
392,34.94937658146542,34.93991683070952
393,34.94961151028211,34.94204573133693
394,34.98665255111021,34.96041290185517
395,35.04032587308521,34.96254180248259
396,35.05526060202359,35.064356897276475
397,35.055495530840275,35.18991145827668
398,35.132345902934446,35.20264298565864
399,35.17936025121692,35.313705119937936
400,35.179595180033616,35.315834020565354
401,35.2020022812473,35.39252720697847
402,35.21496609381388,35.423046567804036
403,35.28740277811352,35.52775196652759
404,35.350747866358724,35.62207654664349
405,35.35098279517541,35.70780829419657
406,35.37812595680763,35.771153382441774
407,35.41953610371151,35.77328228306919
408,35.419771032528196,35.77541118369661
409,35.492631105765746,35.77754008432403
410,35.492866034582434,35.91120331896286
411,35.590105661431586,35.935597837564146
412,35.590340590248275,35.93772673819156
413,35.59057551906496,35.97636362548051
414,35.74272776362009,35.97849252610793
415,35.74296269243678,36.06590024934756
416,35.85234780117765,36.100176556899626
417,35.93281299949987,36.16778722686583
418,35.99852969765535,36.33721277068339
419,35.99876462647204,36.46930098318059
420,35.998999555288734,36.471429883808
421,36.011654699302866,36.50234336185605
422,36.04880136626493,36.50447226248347
423,36.09240190542801,36.563661655047945
424,36.19829267253867,36.56579055567536
425,36.26747174136856,36.56791945630278
426,36.269007923596604,36.5700483569302
427,36.34569483922989,36.57217725755761
428,36.41433225184745,36.66463717956029
429,36.494098538902406,36.666766080187706
430,36.4943334677191,36.7207154184122
431,36.54650168201593,36.80236173394832
432,36.55987218250263,36.804490634575735
433,36.56010711131932,36.84642608838112
434,36.58991997700979,36.90251354098739
435,36.6412600052731,36.910573124917896
436,36.67107287096357,36.9186327088484
437,36.85643143938355,36.97513413599437
438,36.949690202731254,37.05267406094458
439,36.99134562594038,37.11376672529164
440,36.99158055475708,37.194642314023454
441,37.04868938029632,37.210569099170854
442,37.12813340195443,37.21269799979827
443,37.14898476821087,37.36024076537253
444,37.248288464054134,37.39989855935226
445,37.382216505176636,37.40202745997968
446,37.40395783630355,37.474321191906434
447,37.40419276512024,37.51625664571182
448,37.45008263393514,37.53601972245282
449,37.56117904523274,37.59215403275039
450,37.584795183193734,37.59428293337781
451,37.58503011201042,37.62107466317816
452,37.653688375635554,37.62320356380558
453,37.76547169929284,37.625332464433
454,37.76570662810953,37.63284240189186
455,37.84610667195561,37.774710215106566
456,37.846341600772305,37.77683911573398
457,37.903225452087455,37.80867565609064
458,37.94084476023126,37.87522861925317
459,37.99807963721969,37.880649804032075
460,38.04509398550216,38.03484720150999
461,38.09507448762726,38.09154140970124
462,38.17288054111181,38.1484252610164
463,38.173115469928504,38.197303559540316
464,38.18453100194561,38.25456925997136
465,38.20703154873616,38.35663356848978
466,38.31549636553926,38.358762469117195
467,38.361998387856424,38.40374659439822
468,38.4099103089229,38.474298829834076
469,38.463186999740586,38.53086169698052
470,38.46342192855728,38.53299059760794
471,38.5030723889413,38.62482674157617
472,38.66992915595985,38.65239897085978
473,38.71247324768339,38.724151835287294
474,38.85881037166984,38.80107256653859
475,38.8834259155916,38.874132473321595
476,38.96875632554083,38.95834698723596
477,39.03110697259152,39.0813765969883
478,39.160487486862074,39.08350549761572
479,39.16072241567876,39.15380205945057
480,39.19006837563233,39.22821324349694
481,39.315843061178505,39.23034214412436
482,39.413326086530105,39.28953153668884
483,39.515205662605624,39.32778939253872
484,39.6038498936982,39.412975413596214
485,39.733894891857844,39.41510431422363
486,39.891839521632654,39.44867130262612
487,39.91523843507149,39.48748352335713
488,40.050491278919,39.489612423984546
489,40.129966618018145,39.560275234885395
490,40.28197906304355,39.56240413551281
491,40.28221399186024,39.63236452145884
492,40.32728294603537,39.712096906686064
493,40.57889752561486,39.78262829111435
494,40.61572131911036,39.82175996530172
495,40.67787952050386,39.82388886592914
496,40.74932763946814,39.82601776655656
497,40.804537488541605,39.88664835171225
498,40.944296692501396,39.88877725233967
499,40.944531621318085,39.96343441063336
500,40.94476655013477,39.96556331126078
501,41.05049445841515,39.9676922118882
502,41.05111437446277,40.02320962996187
503,41.07842827192354,40.054449561726166
504,41.07904818797116,40.123873140810886
505,41.144838949980105,40.14958666640506
506,41.18838113238562,40.27679913559533
507,41.25054755771271,40.27892803622275
508,41.403089764320626,40.3861635917622
509,41.403324693137314,40.46825572873006
510,41.53904262629477,40.599060853471954
511,41.53927755511146,40.7215875959328
512,41.6035375219259,40.72371649656022
513,41.603772450742596,40.753281859658166
514,41.65163829555969,40.8783167910283
515,41.714408723445686,40.88044569165571
516,41.86197823439939,40.924964600116255
517,41.8783672336874,41.04738323926018
518,41.87860216250409,41.10402927497738
519,41.878837091320776,41.14228713082726
520,41.930380802465734,41.18087590751555
521,41.97304915346205,41.18300480814297
522,42.04217342390825,41.232264789678645
523,42.04778938955638,41.24557429350648
524,42.08812838227902,41.307579711557494
525,42.140794368004165,41.37492943155003
526,42.30179775686212,41.37705833217744
527,42.3643788586219,41.37918723280486
528,42.51335500154195,41.450478942869665
529,42.526010145556086,41.452607843497084
530,42.589638656766354,41.47649593343203
531,42.697445441822865,41.5620161218035
532,42.69768037063955,41.583973109677686
533,42.889786051732756,41.640810355843875
534,42.95777843021674,41.719879823289716
535,42.95801335903343,41.74559334888389
536,42.95824828785012,41.8431688717781
537,42.95848321666681,42.04214802368252
538,43.06648049893373,42.15356087225822
539,43.06671542775042,42.28728531806776
540,43.066950356567105,42.32195039183695
541,43.09262861403998,42.42275414848442
542,43.12696786660847,42.42716973158876
543,43.14483697153874,42.44218794144765
544,43.203994262518634,42.504758826598575
545,43.365624963267706,42.615187987753174
546,43.45848445686766,42.712172873999606
547,43.49672131747648,42.80474470883473
548,43.562438015631955,42.80687360946215
549,43.61118798534547,43.0126710213449
550,43.649207532365786,43.09345110443461
551,43.657837968268744,43.095580005062025
552,43.65807289708543,43.097708905689444
553,43.80564556092631,43.1104404330714
554,43.898052175691454,43.17612382477192
555,44.04816072729882,43.28703798733794
556,44.10240903623607,43.405929667114
557,44.185225059938055,43.45036773064827
558,44.185459988754744,43.46061864500446
559,44.341420362318516,43.560552597928464
560,44.41834109356982,43.56268149855588
561,44.505810077055585,43.628414126545394
562,44.678431933015695,43.76493023729565
563,44.737390729027695,43.76705913792307
564,44.784463435312986,43.89774970730816
565,44.78469836412968,44.08812999567185
566,44.821324688292556,44.181054040081854
567,44.85953407444636,44.30946378768396
568,44.9122672285871,44.43426423531075
569,45.02793216561177,44.43639313593816
570,45.16426940324004,44.43852203656558
571,45.22703983112604,44.440650937193
572,45.22727475994273,44.44277983782042
573,45.22750968875942,44.50851246580993
574,45.29113819996969,44.51064136643735
575,45.37391631600805,44.639679767164886
576,45.470931638864656,44.65453755154219
577,45.604731503074525,44.70087791688376
578,45.70497580684372,44.70300681751118
579,45.94146390230434,44.80980833059528
580,45.94169883112103,44.90356048827199
581,46.01718789415745,44.9403808311487
582,46.07146460280848,45.005045230845425
583,46.241131080479654,45.007174131472844
584,46.304759591689916,45.00930303210026
585,46.357356966163,45.03078064956324
586,46.39840350657565,45.16180654367992
587,46.49812224513751,45.16393544430734
588,46.535040494057796,45.16606434493475
589,46.535275422874484,45.20898151412213
590,46.591041712122156,45.280399231513776
591,46.6118930783786,45.282528132141195
592,46.66692824357582,45.36781911651209
593,46.667163172392506,45.46250718488981
594,46.6673981012092,45.50069524395994
595,46.72236240813018,45.60124058644797
596,46.72259733694687,45.66933336238979
597,46.73525553826217,45.671462263017204
598,46.76239869989439,45.684369782670515
599,46.76263362871108,45.68649868329793
600,46.825978716956286,45.688627583925346
601,46.826213645772974,45.74379992642746
602,46.931129601991636,45.860427461396334
603,46.95885345045699,45.92810624721845
604,46.97339377926301,45.93023514784586
605,47.07913996184599,46.0130334592867
606,47.07937489066268,46.01516235991412
607,47.134746619283,46.06150272525569
608,47.188373330023225,46.084376567383195
609,47.18860825883992,46.086505468010614
610,47.191951492200204,46.13714940953486
611,47.198493733266936,46.19800217735759
612,47.25177042408462,46.24298630263861
613,47.36720086099013,46.29699384753049
614,47.41463197327087,46.53936890066804
615,47.48844083959105,46.541497801295456
616,47.5109413863816,46.57405862533115
617,47.61307083249379,46.65022683968236
618,47.613305761310485,46.65235574030977
619,47.613540690127174,46.66526325996308
620,47.686133262523775,46.722192396971025
621,47.71052778112506,46.829225181887026
622,47.74318231453374,46.83135408251444
623,47.770829193278885,46.873587047047806
624,47.82995804207804,46.97069924432332
625,47.86280253744845,46.97282814495074
626,47.86493143807587,47.08917044509737
627,47.86706033870329,47.15323084223519
628,48.024226023715066,47.214282105025816
629,48.07823356860694,47.27949043409269
630,48.22039439453013,47.31807921078098
631,48.31545335817553,47.41520657452931
632,48.35941683129444,47.43911998753366
633,48.40922272417164,47.44124888816108
634,48.41135162479906,47.443377788788496
635,48.44038875824201,47.445506689415915
636,48.49466593946073,47.55974446080458
637,48.58025438154722,47.57887978081583
638,48.58238328217464,47.601640217619966
639,48.624869554801634,47.603769118247385
640,48.70965645367356,47.605898018874804
641,48.82722711794008,47.74616141590251
642,48.85406606175998,47.797930938425196
643,48.87119390778041,47.800059839052615
644,48.93400844239865,47.83899485169144
645,48.970634766561524,47.84112375231886
646,48.97086969537821,47.91119986945781
647,49.02325290478621,47.972181505065684
648,49.10333376586544,48.068835003515325
649,49.16591486762522,48.070963904142744
650,49.27909761279186,48.124913242367235
651,49.32784758250537,48.14765858043441
652,49.398448716755794,48.20870984322504
653,49.553087962571006,48.21896075758122
654,49.59753435610185,48.22108965820864
655,49.615225467661965,48.28664851741737
656,49.61546039647865,48.40123074099192
657,49.61569532529534,48.51301357651276
658,49.61593025411203,48.6596495909147
659,49.6454093108132,48.76838715297306
660,49.7081797386992,48.81609146203395
661,49.78128550433632,48.922266629448366
662,49.869676671463985,48.965486079126656
663,49.92240982560473,49.039256642570436
664,49.96477566664928,49.2517621453078
665,50.0329085593019,49.25389104593522
666,50.151808561963854,49.28559788343642
667,50.26846037515292,49.327830847969786
668,50.26869530396961,49.49437210323539
669,50.2689302327863,49.496501003862804
670,50.26916516160299,49.530864455169635
671,50.45295989063026,49.573437880483574
672,50.45319481944695,49.707044501685644
673,50.514908426827525,49.74132080923771
674,50.61045991980499,49.74344970986513
675,50.70477375205673,49.80430247768786
676,50.768687509397886,49.86539514203492
677,50.84293236572766,49.86752404266234
678,50.84316729454435,49.89445295289218
679,51.0000516507082,49.941511590896866
680,51.04107484808485,50.0061045377435
681,51.139449077229294,50.00823343837091
682,51.28446532552484,50.07665040542305
683,51.306872426738536,50.1383447120322
684,51.39887128964697,50.15427149717961
685,51.39910621846366,50.16717901683291
686,51.399341147280346,50.23291164482242
687,51.399576076097034,50.39596123745701
688,51.451785194144314,50.39809013808443
689,51.452020122961,50.461435226329634
690,51.5429077429127,50.50153858429416
691,51.59931046320472,50.56620298399089
692,51.59954539202141,50.69700810873279
693,51.631927727762765,50.77643125662057
694,51.68921144941553,50.791695728918
695,51.72316869708429,50.84757055371232
696,51.82787784639373,50.92296639286472
697,51.82811277521042,50.97933563197899
698,51.82834770402711,51.00422382657673
699,51.879687732290414,51.10749451734412
700,51.89110326430752,51.10962341797154
701,51.94804333900597,51.195891221260894
702,51.94827826782266,51.19802012188831
703,51.948513196639354,51.200149022515724
704,51.99501521895652,51.30387487194214
705,52.064219100701806,51.43185107709384
706,52.064454029518494,51.43397997772125
707,52.16703203063908,51.43610887834867
708,52.167266959455766,51.541989968705515
709,52.30617767213774,51.60632197978013
710,52.30641260095443,51.654919136158824
711,52.424155923455395,51.78535808504373
712,52.42439085227208,51.78748698567115
713,52.42462578108878,51.83636528419506
714,52.55872865171678,51.94036443353084
715,52.622567307895565,52.00441660673507
716,52.62280223671225,52.00654550736249
717,52.77442198339664,52.099027349916426
718,52.81574746126421,52.10115625054384
719,52.82870394023507,52.125069663548196
720,52.82893886905176,52.127198564175615
721,52.82917379786845,52.21504547074026
722,52.840823024565395,52.217174371367676
723,53.0104564364648,52.37027179344458
724,53.01069136528149,52.439513657001
725,53.13492441744491,52.44164255762841
726,53.13705331807232,52.44377145825583
727,53.188223361922596,52.60232587498545
728,53.18845829073929,52.61717632576705
729,53.22210333812245,52.6607257207869
730,53.22233826693914,52.66285462141432
731,53.33642546043548,52.829363839216754
732,53.417788337184355,52.85693606850036
733,53.47467218849952,52.85906496912778
734,53.47490711731621,52.8611938697552
735,53.475142046132895,52.94663321899143
736,53.5932045238622,52.94876211961885
737,53.698124952118704,53.02253268306263
738,53.78355920690825,53.07798845798476
739,53.78379413572494,53.12724487078121
740,53.88714624279138,53.158837290941655
741,53.88738117160807,53.18079427881584
742,54.01691879673634,53.18292317944325
743,54.01715372555303,53.18505208007067
744,54.074449146306776,53.24964810416067
745,54.18831435823404,53.358071929696905
746,54.22113872017137,53.360200830324324
747,54.25817976099946,53.51229322554267
748,54.28683697203437,53.51442212617009
749,54.32072601767595,53.552016066461974
750,54.36742920224392,53.67580649306566
751,54.42246436744114,53.677935393693076
752,54.422699296257825,53.680064294320495
753,54.47614378802501,53.779613325240724
754,54.587079262836895,53.78174222586814
755,54.63056334321423,53.84600025027451
756,54.67290845224197,53.848129150901926
757,54.77038675004602,53.88684691620814
758,54.81744728334861,53.888975816835554
759,54.8176822121653,53.94511809758352
760,54.89259551375356,53.947246998210936
761,54.89283044257026,53.99789093973518
762,54.893065371386946,54.09298433878367
763,54.92195391715931,54.09511323941109
764,54.922188845975995,54.14399153793501
765,54.984959273862,54.164474140293066
766,55.01734160960335,54.18160198631349
767,55.017576538420045,54.18373088694091
768,55.059231961629166,54.185859787568326
769,55.059466890445854,54.272658507673135
770,55.14730750808021,54.27608866171191
771,55.169714609293905,54.41176603425739
