Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit
60,11.859172068405364,15.008824918919794
61,12.070246618376595,15.147488981264711
62,12.181568304098814,15.366018444888997
63,12.308862411234674,15.572813554981071
64,12.507192886272485,15.70214698338223
65,12.549075233062958,15.931953078642014
66,12.634780189035652,16.062356377002395
67,12.671855170654604,16.167163427411033
68,12.777727912947658,16.275809401352856
69,12.886313238305359,16.44100972102369
70,13.088013229641371,16.65762947054389
71,13.232717721334907,16.904728082506267
72,13.410034556037541,17.064275557527303
73,13.54466472892049,17.31073984365117
74,13.610536541439311,17.54046323940455
75,13.720219144153138,17.692717921441574
76,13.78111474838668,17.83517058558657
77,13.800242762581707,17.949982844071425
78,13.933919306134138,18.04195372608107
79,14.077927606031233,18.13667320763519
80,14.235557590792883,18.2382225455854
81,14.423015792695306,18.323402664034088
82,14.540455830024726,18.476212724504087
83,14.71420586095923,18.679750796772428
84,14.818721703454642,18.937725649709183
85,14.936162964375788,19.107414394557328
86,15.02791936612563,19.32989450660375
87,15.058704174675322,19.450012023317683
88,15.144735854055577,19.62336286466287
89,15.29020598376078,19.75587591052153
90,15.416147926058063,20.047709271226967
91,15.595326162979077,20.185178188547923
92,15.68015988735144,20.318429697950172
93,15.8460029580226,20.48681294446572
94,15.868016777822012,20.666577222812865
95,16.01288249296834,20.778550970629787
96,16.15816550029162,20.937579137323294
97,16.214856311494238,21.077763712555168
98,16.23687013129365,21.14730230140014
99,16.419913596457338,21.25900560190817
100,16.601940797120015,21.416433655988072
101,16.774908216482416,21.458756249247237
102,16.950032442505087,21.544610825950322
103,17.11742151349272,21.735098245917897
104,17.268287811602896,21.791964187887483
105,17.353212283569228,21.878659545593212
106,17.37522610336864,22.010254933135425
107,17.479035785939416,22.154670696102283
108,17.629462064403338,22.308065593295602
109,17.786365598596472,22.350388186554767
110,17.83116507340891,22.52938169380868
111,17.902527181038597,22.646611535081487
112,18.085042073492136,22.727649873926058
113,18.231080718895285,22.769972467185223
114,18.312111358683197,22.91570218840294
115,18.43187029050137,22.990681705803876
116,18.60802411422202,23.135913132343155
117,18.68643492748042,23.361708883917988
118,18.705562941675446,23.459826968845185
119,18.890502106845947,23.59348995775426
120,18.965601542308157,23.681750780240947
121,19.074026719040702,23.72407337350011
122,19.192128037274937,23.76639596675928
123,19.366721359184773,24.05919699626668
124,19.404329701888372,24.101519589525846
125,19.5139447358326,24.193148299147737
126,19.525026311713965,24.38835167171141
127,19.734982677632587,24.479448075616578
128,19.92510501080569,24.57941868785409
129,19.960846155496835,24.74292116310639
130,20.063808217684716,24.785243756365556
131,20.17973143802199,24.915921331513086
132,20.249108318096365,25.10055835512016
133,20.345999459863336,25.142880948379325
134,20.505601328061086,25.347798982082317
135,20.556269642503302,25.390121575341485
136,20.567351218384665,25.493918232804877
137,20.581746971982586,25.545269426039635
138,20.682671036642606,25.587592019298803
139,20.74766533296832,25.684784526961703
140,20.758746908849687,25.72710712022087
141,20.90020535137718,25.819450039919722
142,20.911286927258548,25.980875998335296
143,21.110515014117006,26.11407738165902
144,21.22920440498276,26.320884763649907
145,21.31470741158288,26.406706377849112
146,21.47692636538133,26.49780278175428
147,21.523146752778693,26.692272353649827
148,21.680118767287233,26.7438187226801
149,21.861579695481876,26.874223669707654
150,21.993979395194728,26.91654626296682
151,22.017920918748803,26.958868856225983
152,22.027883206364088,27.057463717661896
153,22.10813614700664,27.099786310921065
154,22.369980237960064,27.17520035035235
155,22.574139719401806,27.366486698148993
156,22.58233548967879,27.4810765090994
157,22.662925823767704,27.64719666052639
158,22.7818023847152,27.723029122061313
159,22.881350409508904,27.822606778127703
160,22.9315876675417,27.86492937138687
161,23.1310147163784,27.99535455332981
162,23.338601120956262,28.037677146588976
163,23.34968269683763,28.17351570190735
164,23.41654824845638,28.215838295166513
165,23.49338318907635,28.34233999665014
166,23.60075970755171,28.38693067882243
167,23.788215313823606,28.521889548381647
168,23.857062923967987,28.735354821914218
169,23.944210375803998,28.86713400004167
170,23.955291951685364,29.04442048220818
171,24.0684530149288,29.197161000987553
172,24.15883741258022,29.28831268583009
173,24.259372708137754,29.45507719673433
174,24.35709660556198,29.60877637497818
175,24.420468939908236,29.677612897685453
176,24.442745164518264,29.8106616630715
177,24.454779858328433,29.938429980851254
178,24.549847487724612,29.98075257411042
179,24.62557859340552,30.1355359193381
180,24.776272820756017,30.219404268409768
181,24.82492009630799,30.306993025608524
182,24.84282679322508,30.39347460736433
183,24.860733490142163,30.48866319482429
184,24.93193664659626,30.643381526486145
185,25.090226266224494,30.729936127361935
186,25.246054912498487,30.82115700093525
187,25.398093190125127,30.886159968564176
188,25.596690745746983,30.998499165722176
189,25.637895183571977,31.11214401876132
190,25.7060003878712,31.17755626430569
191,25.714196158148177,31.219878857564858
192,25.794902940756277,31.328584386044536
193,25.919947794955768,31.370906979303705
194,26.12106271861844,31.537943608815464
195,26.12925848889542,31.634121942803574
196,26.225752703182714,31.801384059330786
197,26.276496217895847,31.86749767722869
198,26.355454192779707,31.94160334434274
199,26.37630110148944,32.05513943477977
200,26.38449687176642,32.13364742067629
201,26.538784792195298,32.34505648013063
202,26.580174144333977,32.53909157374971
203,26.838634433561783,32.58141416700887
204,26.898367643956696,32.78305240984645
205,26.97373296500699,32.846464397641945
206,27.019237782045973,32.913955062054136
207,27.027433552322954,33.138311812866775
208,27.11346633887306,33.30981484560754
209,27.149880675097258,33.41797844433469
210,27.177971348188926,33.46030103759386
211,27.23516216397864,33.56369161306706
212,27.266449764194753,33.66064740859578
213,27.44499189607194,33.75885034732085
214,27.59481051028332,33.850396825207525
215,27.6030062805603,33.86197883983181
216,27.668000576886016,33.87356085445609
217,27.79223934293803,34.02732566304062
218,27.80043511321501,34.09706585299638
219,27.87723380458483,34.21836219301288
220,27.948958798402863,34.25898912630783
221,28.03368401729666,34.28742979468857
222,28.04187978757364,34.420764703657206
223,28.08850680520237,34.43234671828149
224,28.15537235682112,34.526533264852226
225,28.288509816381485,34.53811527947651
226,28.306470919486834,34.63694129047818
227,28.443508187445644,34.64852330510246
228,28.45170395772262,34.781088044309655
229,28.518917117516896,34.792670058933936
230,28.637837510936357,34.85531060775453
231,28.733316738283055,34.86689262237881
232,28.820466726559808,35.00969591280839
233,28.96884073810139,35.04049889108735
234,29.037766868446205,35.052080905711634
235,29.045962638723182,35.28958781761866
236,29.065521731448104,35.408664262414945
237,29.157462039937393,35.48776650471338
238,29.192171739662477,35.61929019812039
239,29.259892381169397,35.641137785155315
240,29.268088151446374,35.68470908637635
241,29.41771553480877,35.69629110100063
242,29.512935259282216,35.761020895491114
243,29.593705912222163,35.82521392306041
244,29.60190168249914,35.93870990415404
245,29.720208800149187,36.1917721728306
246,29.86362366311922,36.26135856137231
247,29.954626055911614,36.32088392304609
248,30.081634471410524,36.33246593767037
249,30.10113115080843,36.34404795229465
250,30.231672372526255,36.39112560546063
251,30.265311919584217,36.455573614285704
252,30.279707673182134,36.471341958673165
253,30.33712732808662,36.482923973297446
254,30.510654039383684,36.53803797136564
255,30.591814515281946,36.597077353279126
256,30.665846264779493,36.61587455965869
257,30.718048078542324,36.730535856622375
258,30.741827833202183,36.776347168634224
259,30.851597865111195,36.87684600637564
260,31.013674192424805,36.954609798730104
261,31.037453947084664,37.02520920287168
262,31.15204865830332,37.16310351032068
263,31.290173741273406,37.2036217321628
264,31.367942354716178,37.21520374678708
265,31.458823707221075,37.306475878773504
266,31.538370868999767,37.509388691523505
267,31.66386763985787,37.520970706147786
268,31.758124754854357,37.56522756026148
269,31.766320525131334,37.660806696541
270,31.807191134897728,37.74983819740462
271,31.919503831055152,37.79442249941943
272,32.029229336107264,37.92056116119313
273,32.19275102107673,38.04394505566409
274,32.23854692408832,38.074811474129845
275,32.4476333324324,38.144458093398256
276,32.52788627307496,38.207126920195755
277,32.53608204335194,38.27185671468624
278,32.62540994852466,38.405633210575154
279,32.64918970318452,38.47026147923599
280,32.737048678174276,38.52712671312797
281,33.001233310001325,38.597726117269545
282,33.0966730766557,38.609308131893826
283,33.104868846932675,38.631822390436156
284,33.17063146855581,38.71342100895927
285,33.178827238832795,38.77212189495171
286,33.18702300910977,38.78370390957599
287,33.2587480029278,38.92985990739281
288,33.26694377320478,38.965354653980526
289,33.40344916753975,39.095968231680175
290,33.52063303740142,39.14702052138776
291,33.66328085820459,39.287808674442445
292,33.76631800492355,39.32048008360306
293,33.90363855158324,39.415733195425915
294,33.9568919444799,39.46507487133205
295,33.965087714756876,39.47665688595633
296,34.013030803633754,39.52355503265233
297,34.02122657391073,39.595259666642605
298,34.1373524528489,39.6527799104944
299,34.27117059623441,39.8282829791708
300,34.384436162777625,39.89448948953958
301,34.539618894783956,40.06644221345493
302,34.68900843431067,40.07802422807921
303,34.69720420458765,40.12138931655837
304,34.74702081723809,40.171331535401954
305,34.89913732442348,40.291994369529704
306,34.91879228061211,40.381604533300184
307,35.0979969121733,40.393186547924465
308,35.31440681535269,40.50804168234139
309,35.32260258562967,40.519623696965674
310,35.40470248891623,40.594896847763245
311,35.412898259193206,40.71108116187899
312,35.57638054096163,40.878296331196864
313,35.6963475356577,40.93872628617436
314,35.791316709403446,40.95030830079864
315,35.90229767819559,40.988133091985745
316,36.04605441758666,41.13977902286891
317,36.08002635090606,41.2382059206954
318,36.11902289209215,41.31339451090299
319,36.148937473434145,41.68703807415257
320,36.19351563023564,41.85435166633328
321,36.201711400512615,41.86593368095756
322,36.337668447584704,41.87751569558184
323,36.461387757354785,41.997906678818225
324,36.46958352763177,42.204695814129266
325,36.49814507281491,42.27700818882138
326,36.595939500257494,42.399944378864426
327,36.76711359024979,42.505225641802255
328,36.77530936052678,42.59859013462055
329,36.893046944839114,42.74496298564591
330,36.95967802047643,42.82477071073842
331,36.967873790753416,42.96649361121054
332,37.014119440837035,43.052059630928426
333,37.108583270991105,43.06364164555271
334,37.18069067961069,43.25605644175435
335,37.24718175408067,43.31663350189137
336,37.30659087678421,43.50199372650648
337,37.36211142780785,43.51357574113076
338,37.394975841633,43.613881889555394
339,37.433097442673116,43.625463904179675
340,37.52959165696041,43.66013774874309
341,37.53778742723739,43.7782288267838
342,37.561044359333906,43.789810841408084
343,37.64882385279022,43.801392856032365
344,37.6570196230672,44.04846334075835
345,37.78391199756161,44.111838336226874
346,37.846740970108144,44.154221121760266
347,37.85493674038513,44.16580313638455
348,37.863132510662105,44.20807805082105
349,37.87132828093908,44.22868866542093
350,37.87952405121606,44.240270680045214
351,37.96064938446215,44.2651359187034
352,38.0076726511813,44.38668519263139
353,38.08654447430278,44.442706182397934
354,38.094740244579754,44.55211626306272
355,38.23703907628565,44.70309675900372
356,38.245234846562624,44.75086416626536
357,38.40314131168263,44.81167006551715
358,38.411337081959616,44.924946118090915
359,38.47854967222509,45.01798222940832
360,38.53180306512175,45.0295642440326
361,38.53999883539873,45.14373827248786
362,38.58138818753741,45.20294819299814
363,38.6245860322292,45.2338146114639
364,38.698991949022556,45.31127280157277
365,38.71706243865059,45.349442462186914
366,38.869997505380866,45.37372265558969
367,39.00808282272574,45.47839532099662
368,39.088148611422376,45.4899773356209
369,39.11938530853564,45.5644887476786
370,39.21574414034098,45.576070762302884
371,39.33826058230275,45.7385018670842
372,39.4254939999642,45.750083881708484
373,39.49120859332254,45.89294975467725
374,39.55291639243789,45.97042701921378
375,39.56111216271487,45.98200903383806
376,39.63332579257269,45.99359104846234
377,39.702995627053895,46.09033214739951
378,39.725862952805535,46.10191416202379
379,39.755143948541495,46.11349617664807
380,39.76333971881847,46.34157325737279
381,39.896506016222716,46.47452165399751
382,39.90470178649969,46.486103668621794
383,39.958930628897136,46.497685683246075
384,39.96712639917411,46.57168151791467
385,39.97532216945109,46.68395477099476
386,40.073116596893676,46.704565385594634
387,40.12809756078855,46.768155235277405
388,40.16896817055494,46.8791559261635
389,40.17716394083192,46.91115022624441
390,40.24215823715763,46.980890416200175
391,40.33003197111555,47.062187529842234
392,40.38611098688206,47.073769544466515
393,40.394306757159036,47.10241621241128
394,40.49979808850294,47.147508095311316
395,40.61678017442917,47.187386683269644
396,40.62497594470615,47.23855037752067
397,40.73525589057979,47.34411792334546
398,40.74345166085677,47.405720264409425
399,40.83745699701936,47.417302279033706
400,40.89942414361056,47.42888429365799
401,40.90761991388754,47.54531202879158
402,41.0007351110008,47.67374070181307
403,41.053694961522055,47.68532271643735
404,41.06189073179904,47.69690473106163
405,41.09475514562419,47.876095756318925
406,41.19683030729725,47.98520025738132
407,41.33269253668159,48.05403733481283
408,41.41807360199795,48.09383791538433
409,41.50534061777176,48.28311763205339
410,41.67830560119467,48.35956742940886
411,41.836503859606246,48.46469778996338
412,41.93733932919501,48.52999331751796
413,41.99316300535799,48.7371799306036
414,42.00135877563497,48.77769815244572
415,42.07351224798494,48.789280167070004
416,42.26430163475316,48.8468004109218
417,42.33009242861233,48.87683635141945
418,42.3758509958969,48.88841836604373
419,42.3994965757672,48.90000038066801
420,42.407692346044186,49.02376488102321
421,42.44371241127907,49.13009950489459
422,42.45190818155605,49.162368973978204
423,42.513251731699235,49.21089779322584
424,42.52764748529715,49.22247980785012
425,42.69390624381653,49.2340618224744
426,42.74657686629526,49.348102441937
427,42.89218846489136,49.35968445656128
428,42.95421446608843,49.371266471185564
429,42.962410236365415,49.382848485809845
430,43.01642200946641,49.4572424404478
431,43.024617779743394,49.56972586127176
432,43.10052011145084,49.634819904734414
433,43.1640843266351,49.710093055531985
434,43.22083063096713,49.93871181527242
435,43.229026401244106,50.016916185725435
436,43.292308598747695,50.028498200349716
437,43.30050436902467,50.104368792786644
438,43.421360602213994,50.17736295521984
439,43.47964154724156,50.2699657652809
440,43.5205848618003,50.34775792642156
441,43.561455471566696,50.47388533681536
442,43.64170841220925,50.49954780577268
443,43.754589402470366,50.72504762294545
444,43.85689768333927,50.800320773743024
445,43.86509345361625,50.841828619130446
446,43.92117246938275,51.0282252230822
447,43.96555363229709,51.074946049222476
448,43.973749402574065,51.08652806384676
449,44.03577540377113,51.09811007847104
450,44.09681810350475,51.36897082514522
451,44.15254500282062,51.43339976922614
452,44.21456279565224,51.50298615776785
453,44.36753762330728,51.57323795373391
454,44.58984955545147,51.623647464800364
455,44.60970212008312,51.677927876129104
456,44.74798667676016,51.854627289058406
457,44.75618244703714,52.010994829683135
458,44.846982749260576,52.02257684430742
459,44.85517851953755,52.08767088777008
460,44.876971021326014,52.09925290239437
461,44.94838888113271,52.23590807355922
462,45.0024129824017,52.24749008818351
463,45.146829564444054,52.38268667888983
464,45.200291498660626,52.49326155850925
465,45.29485458613736,52.61440878666995
466,45.30305035641434,52.67787882463792
467,45.37856996424708,52.73868472388972
468,45.52427734563265,52.869143720433044
469,45.532473115909625,52.97513549051987
470,45.612639191690526,53.086159620147455
471,45.640509955658004,53.16841768761624
472,45.66230245744647,53.24049014300523
473,45.80071468938881,53.35267404123715
474,45.958787236317164,53.41796956879175
475,46.0514319804452,53.62154739242275
476,46.21142048354936,53.64465523874137
477,46.21961625382634,53.70485667236841
478,46.26448540297828,53.716438686992696
479,46.32856151872116,53.80253017863097
480,46.395052593191146,53.88393687094858
481,46.47766979418687,53.89551888557287
482,46.48586556446385,53.99710644116699
483,46.53353160982414,54.00868845579127
484,46.628572263303326,54.044930039225335
485,46.63676803358031,54.089520721397626
486,46.676894528132344,54.12577137957008
487,46.68509029840932,54.191175416749026
488,46.693286068686305,54.37941111451821
489,46.755103425157984,54.464747027992246
490,46.87582804426184,54.476329042616534
491,46.970700066172746,54.56449527695967
492,47.04477201193431,54.637551355788176
493,47.169989545646004,54.798848879692514
494,47.247829299197754,54.8017346852969
495,47.25891087507912,54.85167690414048
496,47.267106645356094,54.92499721051613
497,47.27530241563308,55.09868007898257
498,47.387978775758334,55.20007890725119
499,47.421762944677184,55.24719672047221
500,47.48356138839195,55.36185735730756
501,47.49559608220212,55.457506938060114
502,47.5037918524791,55.52737883068899
503,47.62833298865232,55.530264636293374
504,47.85565665523233,55.61606621454497
505,47.86385242550931,55.61895202014936
506,47.94272424863078,55.74163931747154
507,47.95092001890776,55.75738507074864
508,48.058000775190536,55.760270876353026
509,48.08338439274549,55.8782567420695
510,48.18001250697501,55.99650479363023
511,48.21130010719112,56.15750757000514
512,48.219495877468106,56.16039337560952
513,48.22769164774508,56.22062101573226
514,48.261475816663925,56.2812182449173
515,48.282954810974815,56.34059113251182
516,48.3306208563351,56.343476938116204
517,48.33881662661208,56.34636274372059
518,48.44388938726111,56.501459531550154
519,48.60218034356372,56.529013980702715
520,48.63074188874686,56.65905944823843
521,48.63893765902384,56.83647091737812
522,48.647133429300816,56.96205553048079
523,48.7136245037708,57.046781854653794
524,48.755013997324156,57.04966766025818
525,48.82222658758964,57.05255346586257
526,48.83042235786662,57.11326368023077
527,48.85791983080712,57.24779817298047
528,48.89680850089633,57.25068397858486
529,49.01675798300948,57.4192207985579
530,49.17253226510355,57.450403177496334
531,49.27427638131076,57.49133886290737
532,49.31029644654565,57.494224668511755
533,49.3455289779896,57.56712707801497
534,49.35372474826658,57.570012883619356
535,49.361920518543556,57.57289868922375
536,49.423409788885394,57.638203724919755
537,49.68334517485855,57.650313306295246
538,49.722057940395025,57.77331039028172
539,49.84202113033929,57.77619619588611
540,49.850216900616275,57.779082001490494
541,49.85841267089325,57.83784815256079
542,49.92442208001414,57.840733958165174
543,50.01080603178528,57.85455200768761
544,50.075800328110994,57.99356130832864
545,50.18279720139264,58.020832893300074
546,50.24083621233852,58.02371869890446
547,50.264777735892594,58.02660450450885
548,50.387353702417876,58.21750291108462
549,50.44937149524951,58.281862780893235
550,50.457567265526485,58.28474858649762
551,50.46576303580346,58.30879537351209
552,50.59693746197914,58.311681179116476
553,50.766259624746255,58.31456698472086
554,50.79754722496237,58.3555026701319
555,50.82883482517848,58.358388475736284
556,50.903472452291986,58.36127428134067
557,50.91166822256896,58.375191498368814
558,51.056145955498025,58.3780773039732
559,51.15717128312127,58.439012603507464
560,51.16536705339825,58.44189840911186
561,51.187643278008274,58.540665822352615
562,51.26211315654027,58.57293529143624
563,51.27030892681726,58.628749313677154
564,51.366888317171245,58.63163511928154
565,51.45265677735828,58.645231850793024
566,51.53850607211272,58.72062866872854
567,51.66442930786612,58.72351447433292
568,51.7598228425112,58.72640027993731
569,51.76801861278818,58.729286085541695
570,51.87323671371869,58.73217189114608
571,51.93129517076305,58.78124328863678
572,51.939490941040034,58.784129094241166
573,52.03496452843414,58.78701489984555
574,52.19724015153569,58.78990070544994
575,52.20543592181267,58.974941923322945
576,52.24443246299876,58.998768801213224
577,52.43638995390768,59.00165460681761
578,52.55381303607131,59.004540412422
579,52.562008806348295,59.06125644894647
580,52.66495718587238,59.13180529624002
581,52.673152956149366,59.20040203554585
582,52.68134872642635,59.203287841150235
583,52.689544496703334,59.227114719040515
584,52.77557728325345,59.33568184970877
585,52.83737572696823,59.359652880772146
586,52.84557149724522,59.37510567409286
587,52.91494837731959,59.51004409954506
588,52.923144147596574,59.56055781103546
589,52.957853847321665,59.58116842563534
590,52.998724457088066,59.584054231239726
591,53.11622658778018,59.67378492004633
592,53.13570568897726,59.82097150062084
593,53.143901459254245,59.864185129199846
594,53.18150980195785,59.925135539448355
595,53.246150917220085,59.92802134505274
596,53.31351601635099,60.0128180635286
597,53.38365619376187,60.03042081400148
598,53.451667975307046,60.03330661960587
599,53.47538257332811,60.09400322588722
600,53.60808462736968,60.164460475991106
601,53.66213885957059,60.31055563869685
602,53.670334629847574,60.31344144430123
603,53.73034103968333,60.37447029401378
604,53.738536809960316,60.42264002696347
605,53.85861596395539,60.49684809234784
606,53.94306798626949,60.62006762709218
607,53.951263756546474,60.69465290538341
608,53.974176471691955,60.69753871098779
609,53.98237224196894,60.76798825853772
610,54.00027893888603,60.880069222761946
611,54.02709988025778,60.93005008665093
612,54.16580485736658,60.99485795566132
613,54.174000627643565,61.127914017280304
614,54.2462142575014,61.1307998228847
615,54.254410027778384,61.14696885252299
616,54.290275926677815,61.26278995438082
617,54.3437556243001,61.306964512997844
618,54.351951394577085,61.30985031860223
619,54.36014716485407,61.34621373703309
620,54.368342935131054,61.45294797696399
621,54.511805338715114,61.45583378256838
622,54.6341677647772,61.47800399201425
623,54.64236353505419,61.54209026308073
624,54.70346543737524,61.56169195687382
625,54.788332500450714,61.56457776247821
626,54.928627260532245,61.5674635680826
627,55.031575640056325,61.57034937368699
628,55.05444296580797,61.59486069200939
629,55.062638736084956,61.630421337103186
630,55.16043316352754,61.73740895292273
631,55.16862893380453,61.740294758527114
632,55.289662312520605,61.80043562693872
633,55.34963825823875,61.85703494547342
634,55.35783402851573,61.87063167698491
635,55.541418336690484,61.87351748258929
636,55.54961410696747,61.952621932532324
637,55.55780987724445,62.10738702261928
638,55.60465329474853,62.240492596652174
639,55.67141635231343,62.31439672966176
640,55.67961212259041,62.36254869920573
641,55.7761063368777,62.42987462756639
642,55.78430210715469,62.43276043317078
643,55.872040817827894,62.549011065760034
644,55.97291023720227,62.55189687136442
645,55.981106007479255,62.70403361243616
646,56.038512384217405,62.76021291810541
647,56.19676606602851,62.84233910337973
648,56.306159260901985,62.84522490898412
649,56.37862862190892,62.89258556679026
650,56.38682439218591,62.92021369371052
651,56.39502016246289,63.026775504715474
652,56.403215932739876,63.118657398180765
653,56.41141170301686,63.12154320378515
654,56.435126301037926,63.160614402026894
655,56.49556693330474,63.16350020763129
656,56.53670161016445,63.16350020763129
657,56.59401476475025,63.22116327968566
658,56.67986405950469,63.31456144063691
659,56.897595692077324,63.37238584940072
660,56.951619793346325,63.42080461629752
661,56.95981556362331,63.47440728973531
662,56.96801133390029,63.64685680303122
663,56.97620710417728,63.71855627571806
664,57.07583878543439,63.71855627571806
665,57.084034555711376,63.85026131257972
666,57.16474133831948,63.88373892540619
667,57.172937108596464,63.93085779677434
668,57.304383401175585,64.02045645393994
669,57.31257917145257,64.02045645393994
670,57.45099562259693,64.1827189243344
671,57.53684491735137,64.1827189243344
672,57.66746016271803,64.1827189243344
673,57.816224180301916,64.23600940315588
674,57.8244199505789,64.25307405647636
675,57.832615720855884,64.25307405647636
676,57.84081149113287,64.31353331084487
677,57.88168210089926,64.51414757088106
678,57.889877871176246,64.56914747612497
679,57.920859296466254,64.59943801359817
680,58.073255469660374,64.67853261615616
681,58.18324128033299,64.7226916046528
682,58.19143705060998,64.8350719908821
683,58.19963282088696,64.8350719908821
684,58.207828591163945,64.8986785664654
685,58.2406930049891,65.04649711983008
686,58.37759980847005,65.16083460083081
687,58.4004671342217,65.16083460083081
688,58.409116041589144,65.27040036907242
689,58.41731181186613,65.35104621280473
690,58.48138792760901,65.38133675027794
691,58.54101132856452,65.47823197380094
692,58.54920709884151,65.49859774870711
693,58.55740286911849,65.56704772729077
694,58.60114408114284,65.67662023244871
695,58.609339851419826,65.71009784527519
696,58.68044627386373,65.72938224911667
697,58.70370320596025,65.75032332140256
698,58.71189897623724,65.79626155063008
699,58.88133896742556,65.90673474891398
700,58.88953473770255,66.03194527528561
701,58.934677312602886,66.19294622567148
702,58.988811312107394,66.2627709033648
703,59.02053092414125,66.31606440342966
704,59.02872669441823,66.34301171026048
705,59.036922464695216,66.34301171026048
706,59.0451182349722,66.34301171026048
707,59.12627871087047,66.34301171026048
708,59.149993308891545,66.34301171026048
709,59.15818907916853,66.34301171026048
710,59.23839177696368,66.34301171026048
711,59.270378571879405,66.34301171026048
712,59.34253204422938,66.40373831193273
713,59.41700192276139,66.44774435541858
714,59.42519769303838,66.44774435541858
715,59.519458414100484,66.45745528205869
716,59.52765418437747,66.52335053197095
717,59.60429268959814,66.55866666404268
718,59.612488459875124,66.55866666404268
719,59.68369161632923,66.55866666404268
720,59.78725060393275,66.58406416903219
721,59.87805090615619,66.63869737130176
722,59.886246676433174,66.73151242768594
723,59.89444244671016,66.73151242768594
724,59.90263821698714,66.79444182511938
725,59.955308839465886,66.79444182511938
726,60.10080015123881,66.86210486680854
727,60.12214729953083,66.86210486680854
728,60.24397378892504,66.98329716240396
729,60.278757205191894,66.98329716240396
730,60.285686896873486,66.98329716240396
731,60.29388266715047,67.05221347136518
732,60.52380287918633,67.0816260437918
733,60.53199864946331,67.12120772341855
734,60.55571324748438,67.14157349832472
735,60.56390901776136,67.205264634498
736,60.635112174215465,67.25258941524466
737,60.66259234833393,67.25258941524466
738,60.670788118610915,67.37579410101554
739,60.78385750166573,67.42870023305962
740,60.81584429658145,67.55479717892969
741,60.91105382851098,67.57401814258438
742,60.97211559298876,67.62879197153245
743,60.98031136326574,67.67462095122166
744,61.02518051241769,67.69570617668064
745,61.11325142459945,67.74672224855456
746,61.16545323836228,67.76230623293745
747,61.2404650999414,67.79052479888466
748,61.39618395718818,67.82999507396796
749,61.53703297296126,67.82999507396796
750,61.7431034722263,67.95516027434546
751,61.80550017261042,68.12343057598251
752,61.92049273931182,68.12343057598251
753,62.07132436432543,68.16758956447916
754,62.20172478137148,68.26835068942644
755,62.32986940260688,68.26835068942644
756,62.45756881946511,68.26835068942644
757,62.46576458974209,68.3366478559687
758,62.612821082443325,68.3521666837128
759,62.65042942514693,68.43633505129999
760,62.748283508909125,68.45324404501739
761,62.84162650902833,68.45324404501739
762,62.849822279305315,68.46684077652887
763,62.97639326133068,68.46684077652887
764,63.00811287336453,68.52134247666906
765,63.016308643641516,68.52134247666906
766,63.0245044139185,68.57671092157635
767,63.032700184195484,68.57671092157635
768,63.09846280581862,68.74465857483
769,63.106658576095604,68.79069164695046
770,63.20991195018561,68.84420367578883
771,63.36004970103579,68.85342745155994
