Time(Iteration),EpsilonGreedyLinearBanditTheta
383,0.32992536648918647
384,0.3299205119421041
385,0.3300644314915784
386,0.330063627918094
387,0.33006615191794564
388,0.3297646849366228
389,0.3297055449749937
390,0.3297809018300425
391,0.32999331203438775
392,0.329947243136465
393,0.3297639233393369
394,0.32979360221412474
395,0.3297905453392387
396,0.3302689651608207
397,0.330286551389507
398,0.3302884861059078
399,0.33029076494795656
400,0.3299153253265732
401,0.3289816413685764
402,0.3289847231308435
403,0.329009130231976
404,0.3289753854665173
405,0.3287001356318419
406,0.3276263548791032
407,0.3272111148074121
408,0.32707878173581284
409,0.3268116353360118
410,0.32687077220714233
411,0.3268457853668663
412,0.326803331111595
413,0.32681248204005897
414,0.32610235895590445
415,0.3263794788758156
416,0.32640714587234065
417,0.3260858791473241
418,0.3260998226423587
419,0.32581627061146573
420,0.32710287720915115
421,0.3271541879300553
422,0.3272982589141369
423,0.32926624700749624
424,0.3291927151354591
425,0.32837427523887575
426,0.3283829953700987
427,0.3288147002563041
428,0.32880956378641096
429,0.3287968864514026
430,0.3272551291145044
431,0.32659615416899823
432,0.3253128138747941
433,0.32509581222724376
434,0.32510231155548774
435,0.325107055962722
436,0.32509806308847244
437,0.32467737382246337
438,0.3249886310282334
439,0.32499649514493206
440,0.32577891828630856
441,0.3259433674289777
442,0.32595173573611075
443,0.3259488387392214
444,0.3233964776953247
445,0.3231469689736632
446,0.32312156690083854
447,0.3231343846629524
448,0.3231477761322175
449,0.31930408792748305
450,0.31877552543487736
451,0.3186856113286732
452,0.3186708247279733
453,0.3186978828673925
454,0.31808031633093053
455,0.31809746766538227
456,0.31783161529560033
457,0.31749821205682743
458,0.3165425210472182
459,0.31670281727844324
460,0.3169637089749039
461,0.31629085931079354
462,0.3162740812003496
463,0.31635510573823533
464,0.31636368342894394
465,0.31482794765297556
466,0.31001717782687127
467,0.31253321786966615
468,0.31196182797657546
469,0.31196359285799524
470,0.31100740103539
471,0.31101054198814854
472,0.3106525323948456
473,0.31040832403685226
474,0.3103704266537736
475,0.31033506002114625
476,0.310349873892353
477,0.31034474191547345
478,0.31031171959220016
479,0.3104596636201119
480,0.30855002109618235
481,0.3078151391582894
482,0.3078073450791572
483,0.3076304027552821
484,0.307765833755118
485,0.3070250355181222
486,0.30698942155837916
487,0.30694705742511486
488,0.30694958560357727
489,0.306771001967379
490,0.3067748853004013
491,0.30676525186588516
492,0.3067040684632978
493,0.3067506079097013
494,0.3067239882648331
495,0.30673340148440287
496,0.30631693249149433
497,0.30631964536210515
498,0.3062844975969703
499,0.30628365479778463
500,0.30624875414679925
501,0.30626246238181504
502,0.30606762823205247
503,0.30717646996264997
504,0.30717862102734467
505,0.30757706386661476
506,0.3077038169564902
507,0.3071040728321254
508,0.30724158450947087
509,0.3062004209588808
510,0.3060331702797483
511,0.3060285299612425
512,0.30602335710949824
513,0.30602317605373913
514,0.3044687304024153
515,0.30472332112583295
516,0.30472622700284324
517,0.3045000425488394
518,0.30456231648423804
519,0.30391187149392296
520,0.30388493708211856
521,0.3038810974072262
522,0.303881123065869
523,0.3048509023035192
524,0.30484481189576773
525,0.30481383690010233
526,0.30480896198701285
527,0.30480964953456396
528,0.30476096128322927
529,0.3071862077871725
530,0.30754240735084337
531,0.3080549643647844
532,0.30805848350103304
533,0.30809379474333004
534,0.3077580388595296
535,0.3077788607953277
536,0.30760662248504655
537,0.3076059273318164
538,0.30713537241808936
539,0.3071377468530795
540,0.30693117461678765
541,0.3069331820517999
542,0.2648531149363961
543,0.2648730468123609
544,0.2600252162365514
545,0.2608210825633145
546,0.26122257173343677
547,0.26095019411108583
548,0.26081726486114204
549,0.26018636764893543
550,0.26027475685127877
551,0.2602807595618605
552,0.2602466184366411
553,0.25971435319451064
554,0.25879334022397227
555,0.25994143252746427
556,0.2598627702339851
557,0.25981150750930226
558,0.26008243705887335
559,0.2592941652819156
560,0.25916747435013054
561,0.259414112697119
562,0.25904345973231785
563,0.2589140273774059
564,0.2588739898600796
565,0.25853416811047303
566,0.25809674618623774
567,0.25753544292028174
568,0.25753740727783747
569,0.25750970761613623
570,0.2578647444455335
571,0.2579124811171961
572,0.2578895179572005
573,0.2578972262208371
574,0.2579452336831287
575,0.25786230068307214
576,0.2575239756362387
577,0.2569481149854593
578,0.25680143765190294
579,0.2567866863008499
580,0.2566629144238258
581,0.2566665898443021
582,0.2565535901967894
583,0.2566015798746139
584,0.2565267404090431
585,0.25681603687612387
586,0.25654159955706257
587,0.25657994461517003
588,0.2565958626043213
589,0.2565703368206377
590,0.258278368257924
591,0.25812550381959576
592,0.2567589809120646
593,0.25673116925635786
594,0.2567043333544287
595,0.2559428759177783
596,0.25592150839395633
597,0.2544100132003685
598,0.25444216836256806
599,0.25441959064097447
600,0.2544072486450379
601,0.25444945698538957
602,0.2543501193488872
603,0.2543571132927214
604,0.2546122280758504
605,0.25482701639536753
606,0.25484340093010427
607,0.2538324704528502
608,0.25421020917166276
609,0.25421135395325517
610,0.2541063843291531
611,0.24976783210347922
612,0.2497765114823099
613,0.2497900939105478
614,0.24979211676525584
615,0.24978633896776734
616,0.2497650449761048
617,0.24908388699897938
618,0.24907464124715806
619,0.24905793659547876
620,0.24903396348213805
621,0.24902734972819646
622,0.24950038596592777
623,0.24950449971586855
624,0.24950388527495426
625,0.24935317666867168
626,0.2496250491341888
627,0.24945992625988983
628,0.24946931051960922
629,0.25042966782091153
630,0.2504359178972132
631,0.2487426577023782
632,0.24873319472538308
633,0.24885063526234075
634,0.24889723269781966
635,0.24901189202593987
636,0.24901274056811062
637,0.24860707014183364
638,0.24860753614064585
639,0.2485666910712289
640,0.24856970347161425
641,0.24976212188738417
642,0.24991584529843647
643,0.24996813610441504
644,0.25015670118845773
645,0.2501565195069627
646,0.25040675905439497
647,0.250604161526924
648,0.2504058460574998
649,0.250106068782377
650,0.25009660730526473
651,0.25008610308993784
652,0.2500895524583032
653,0.25100647201547155
654,0.24925062077090082
655,0.24911849163058938
656,0.24826029541156253
657,0.24825689583358765
658,0.2482540594127685
659,0.24825183785279886
660,0.24825342815886114
661,0.25013697973708543
662,0.24955158500915786
663,0.24894384333169417
664,0.24927925423161107
665,0.24928636961902764
666,0.24929038835204126
667,0.24928299657080796
668,0.24887119549120781
669,0.24886884209779167
670,0.24714734199153582
671,0.2470462293819673
672,0.24713110493239454
673,0.24713352972625363
674,0.24709891678450063
675,0.24708926581902885
676,0.24710436483227927
677,0.24693903997213257
678,0.24746138340280566
679,0.24745158523631655
680,0.24740613560830224
681,0.24740851365638825
682,0.24725098432586523
683,0.2472507276323111
684,0.24724222653294575
685,0.24750165897503923
686,0.24606011522515914
687,0.24605281927394124
688,0.24605099397578933
689,0.24605202605398407
690,0.24615256007833666
691,0.24389774635644512
692,0.24389510903571138
693,0.24389041263499478
694,0.24399380407016819
695,0.24384672260869014
696,0.24384707976283965
697,0.24385025780441788
698,0.24385220545110076
699,0.24385201877469198
700,0.24385514989671941
701,0.24385787414243235
702,0.244282097712405
703,0.24448305305544835
704,0.24448496094057445
705,0.24390384899544873
706,0.24381298281054065
707,0.24356315551464364
708,0.24471308006706133
709,0.24467314997313144
710,0.24467900248474214
711,0.24467877516593303
712,0.24382387270872125
713,0.2438761106781772
714,0.24387624641459033
715,0.2438768122847781
716,0.24387924394369515
717,0.24406719468440813
718,0.24406648901174802
719,0.2440619529833195
720,0.24376687867059316
721,0.2438728757570499
722,0.24425939713773065
723,0.24425979837255274
724,0.24426170010225529
725,0.24406336622345157
726,0.24362446305961058
727,0.242284605791833
728,0.24227870954071462
729,0.24047983828534888
730,0.24034935129741922
731,0.24091362091835195
732,0.24160736954543632
733,0.24157789481717434
734,0.24156532417367632
735,0.24180491932360929
736,0.24229613226454302
737,0.24347877015208058
738,0.24349341012033285
739,0.2434949574029278
740,0.2435427264231512
741,0.24390625665071136
742,0.24390436728339832
743,0.24390358110451715
744,0.24403574161455993
745,0.2439067656856591
746,0.2435992726642322
747,0.24366063527379128
748,0.2436178229706017
749,0.2436183448710178
750,0.24376227528876018
751,0.24376051014798544
752,0.2437851948895918
753,0.2437857496798541
754,0.24379536094790727
755,0.24577889520343893
756,0.24577898401332382
757,0.24577572797482214
758,0.2460675462968526
759,0.24482178722871734
760,0.24469091627510126
761,0.2446531436828836
762,0.24465197549170986
763,0.24464931774970206
764,0.24440492280855527
765,0.24396932556750123
766,0.24406765586953302
767,0.24410294775788208
768,0.2351426824330074
769,0.2351406522358916
770,0.2346321258601228
771,0.23456183210856468
772,0.23455997570950543
773,0.23455816726202974
774,0.23522650847855653
775,0.23452912250605787
776,0.2345291447750931
777,0.23452734651388063
778,0.23452647513975283
779,0.23457586660790844
780,0.23457593816033423
781,0.2345750456177665
782,0.2345745489196121
783,0.23455900267369384
784,0.23455985155707296
785,0.23456167450227886
786,0.23456076381604238
787,0.2346439308748467
788,0.23411537210083444
789,0.2341146051325524
790,0.23417366558033895
791,0.23425545479845597
792,0.23386090626728
793,0.23386134172682677
794,0.23386175027497963
795,0.23386194179996583
796,0.23386049311988072
797,0.23449833618282537
798,0.23449904120861403
799,0.2342090785826465
800,0.2342090724363573
801,0.23397218477506324
802,0.2338115724853123
803,0.2340790475917185
804,0.2340773566395608
805,0.23407923295602667
806,0.23407813707361175
807,0.23407765455365226
808,0.23407842448973315
809,0.23387368881393678
810,0.23427548042709692
811,0.23391856962002203
812,0.2342899385434371
813,0.23474321084253819
814,0.23474365935612237
815,0.23465520696995848
816,0.23465572160659084
817,0.22677255856722184
818,0.22713195203425324
819,0.2288191096469522
820,0.22806297270371018
821,0.2281192690474081
822,0.22811892709908205
823,0.22806957780057108
824,0.22791178492131609
825,0.2279129108736475
826,0.2279126837969428
827,0.22747301843376314
828,0.2280026348406688
829,0.22796786893600968
830,0.22796754032544655
831,0.22721783718362953
832,0.22669493687814407
833,0.22657006017008632
834,0.22652384801350264
835,0.22770040631456623
836,0.2275157251176046
837,0.22809483744412073
838,0.22804212773590402
839,0.22825763655798323
840,0.22809056732498498
841,0.2279452592167408
842,0.22758574635199547
843,0.2280032526839053
844,0.22802160876664831
845,0.22863078581892954
846,0.22839331962522896
847,0.22484576010143642
848,0.22484498375149503
849,0.2247274347499987
850,0.2249447054547838
851,0.22476258770890714
852,0.2247623534291708
853,0.22438702075533778
854,0.22438782685001937
855,0.22473327346983782
856,0.22469030804918616
857,0.22469056079822006
858,0.22474113550985572
859,0.22473099028660184
860,0.22425819538953662
861,0.22428439854253476
862,0.22428368905826446
863,0.22397293526838724
864,0.2239731584377375
865,0.2223879061418145
866,0.22238857650626492
867,0.22266257096790784
868,0.22266294556225077
869,0.22112181549465043
870,0.22112157557486375
871,0.22113060577204519
872,0.22099738403636954
873,0.22101563416627243
874,0.2210965096008132
875,0.22099614593935346
876,0.2209973942849602
877,0.22102085796725426
878,0.221816042111943
879,0.2215106088404067
880,0.22151162873625302
881,0.2215119000182763
882,0.22151252515107292
883,0.22051436923369785
884,0.22052417944184635
885,0.2205239577713999
886,0.2205918641058991
887,0.2205908578098875
888,0.22179797940508655
889,0.22179784190725957
890,0.2214986833872858
891,0.22117319133132712
892,0.22125789172664906
893,0.2221168833255956
894,0.22136212626112534
895,0.22136208602285654
896,0.22136359849195383
897,0.2213641993227037
898,0.2208774450716504
899,0.22105794707216445
900,0.2210588304372981
901,0.2211293329517389
902,0.22409543647098404
903,0.22270782389789293
904,0.22275781280419102
905,0.22275741730105084
906,0.22186271951271422
907,0.22186239737026173
908,0.2219753414569055
909,0.2219481266279569
910,0.221301410003863
911,0.2212971981536353
912,0.22165795698611648
913,0.2216579635497883
914,0.22165827114632286
915,0.2216577164210626
916,0.22045056022641368
917,0.22129303994079477
918,0.22051280180789923
919,0.22059321678022706
920,0.2204811875289075
921,0.2203927349838124
922,0.22039386480850562
923,0.22040098023002344
924,0.22037847394732596
925,0.22037787222035926
926,0.22037783908712844
927,0.22037766193014
928,0.22037179482377295
929,0.21942137606653805
930,0.21976275436421208
931,0.21855830643230806
932,0.21855758116761068
933,0.2185571882495685
934,0.21849019918057294
935,0.2183498667080416
936,0.2183501600937799
937,0.2183076451755539
938,0.21841385265354724
939,0.2184143764530909
940,0.21841381106869734
941,0.21836715791228783
942,0.21833774212262846
943,0.21816300979043612
944,0.21817999871089322
945,0.21822664805844538
946,0.21822740398275536
947,0.21822723098708163
948,0.21832408577352264
949,0.21852546777388088
950,0.21782642223552892
951,0.21658466544409402
952,0.21658371434554788
953,0.2165836155611284
954,0.21624016048139355
955,0.21624004717057468
956,0.21623937308348307
957,0.21623976290710964
958,0.2113607483606527
959,0.21141875107037875
960,0.21141912356982467
961,0.21142014096045636
962,0.21142009184695482
963,0.21142020409862625
964,0.21131260952407951
965,0.2114264057707032
966,0.21178695751285623
967,0.21173147884244997
968,0.2117212617737485
969,0.21152125677579553
970,0.21136365466831109
971,0.2113632766146401
972,0.21136337320669402
973,0.21120291865737534
974,0.21120216578111667
975,0.21124460834230793
976,0.21124491769910567
977,0.21082833631365022
978,0.21079454745144796
979,0.21063195411164334
980,0.21123126715383625
981,0.2115218765850893
982,0.21137865267857303
983,0.21137808552384377
984,0.21137885225350347
985,0.2113792097248029
986,0.21137922299873096
987,0.2116943793397082
988,0.21127155646115958
989,0.21111470368190455
990,0.21116282091822577
991,0.21129311346801366
992,0.21129409471327612
993,0.21095918505318428
994,0.2091902593195468
995,0.20863717107159235
996,0.20885540890158194
997,0.20885581090841474
998,0.20885491648590088
999,0.20885441534082078
1000,0.20885410397435242
1001,0.20837269905751624
1002,0.20787783034335225
1003,0.20782330022090875
1004,0.20917107163355922
1005,0.20896532707905294
1006,0.20896484541978272
1007,0.20896475639154272
1008,0.20896440965148266
1009,0.20913029135686267
1010,0.20819609520128513
1011,0.20787720407148721
1012,0.20752589348031242
1013,0.20743130373525592
1014,0.2070441516736007
1015,0.20587087176139396
1016,0.20602302004207962
1017,0.20602325038437946
1018,0.20603693036435314
1019,0.2053317490087332
1020,0.20580121581704552
1021,0.20573291381758657
1022,0.20585153876306972
1023,0.20559159433890226
1024,0.20568851939549893
1025,0.2057952908031869
1026,0.2056802681334034
1027,0.20554008126222006
1028,0.20532246243668376
1029,0.2057791863021412
1030,0.20578033788567157
1031,0.20556571067680002
1032,0.20556582449295088
1033,0.20556531031860303
1034,0.2055653438218187
1035,0.20556490906754982
1036,0.20572800010759953
1037,0.20370597809732569
1038,0.2036819482090118
1039,0.2041174372045746
1040,0.2041174875056723
1041,0.20411867627394487
1042,0.20361379103454585
1043,0.2028728508567343
1044,0.2022553784452897
1045,0.20225526603468133
1046,0.2024270615713193
1047,0.20259174615404457
1048,0.2025908928834451
1049,0.2025905918204801
1050,0.20259023723555805
1051,0.20259187122358874
1052,0.20220358603521066
1053,0.20130878666366853
1054,0.2011484953941633
1055,0.20111984167511432
1056,0.20111925498714028
1057,0.2007576595060733
1058,0.20089162648926567
1059,0.2012220028089559
1060,0.20129163182282378
1061,0.20133384860620224
1062,0.20011468930489867
1063,0.19959608646578278
1064,0.19959680151392414
1065,0.1996010521954168
1066,0.19905009473806606
1067,0.1988671622209988
1068,0.19874813715836914
1069,0.19881627858637854
1070,0.19929873062325942
1071,0.1992983762765757
1072,0.19939784820151868
1073,0.19925287313175316
1074,0.1990723215628417
1075,0.19952691054761917
1076,0.1995276131990807
1077,0.19851672599605646
1078,0.1984509578604307
1079,0.19845162352512355
1080,0.1984519675650445
1081,0.1984523000803639
1082,0.19819592749795903
1083,0.19823648857907078
1084,0.19823812105415364
1085,0.19823968997685903
1086,0.19823899765861466
1087,0.19823906669586144
1088,0.198239037763198
1089,0.19821148357770743
1090,0.19821169219010076
1091,0.19776353867531155
1092,0.19775840451189336
1093,0.19775744512967114
1094,0.19749289699691663
1095,0.19749455640155458
1096,0.19749466686313005
1097,0.19749505164577655
1098,0.19760373122790278
1099,0.19741721933286985
1100,0.1974166535051285
1101,0.19639487808778347
1102,0.19635135615599622
1103,0.19635245644807897
1104,0.1960231706466384
1105,0.1957589516637883
1106,0.19566638361065755
1107,0.19566663255564498
1108,0.19434524251473045
1109,0.19440310615954567
1110,0.1942465735423223
1111,0.19460599422842145
1112,0.19435448322831742
1113,0.19453509178878617
1114,0.19394473704738888
1115,0.1939028455353463
1116,0.1938486831276261
1117,0.19375938097296758
1118,0.19349969241905418
1119,0.19349580501470348
1120,0.19345919922202187
1121,0.1938000864480559
1122,0.1932672041416587
1123,0.1932703802594784
1124,0.19350836952589234
1125,0.19359190223488063
1126,0.19360931058539538
1127,0.19350785641346196
1128,0.19277301363852806
1129,0.19297705844918928
1130,0.1929351128128782
1131,0.1928548255817933
1132,0.19285650371038843
1133,0.1927390290761355
1134,0.19264335672656702
1135,0.19260836722038793
1136,0.19253597080366452
1137,0.1925393911051016
1138,0.1925311754249667
1139,0.1917002565368612
1140,0.19139345639785593
1141,0.19135358586815346
1142,0.18995712968721662
1143,0.19034814531349417
1144,0.19041783694970768
1145,0.19004457003786832
1146,0.19013415091446415
1147,0.19017340343373146
1148,0.1901649698915479
1149,0.19037058545198918
1150,0.19039884739194846
1151,0.19037489379144049
1152,0.19026780275689945
1153,0.19054917658174916
1154,0.19061245350754272
1155,0.19066523141974218
1156,0.19065422503982393
1157,0.1906008857189311
1158,0.1903113741443797
1159,0.1908353900135367
1160,0.19083765029790645
1161,0.19083959448191304
1162,0.19091929898145346
1163,0.19109278899697468
1164,0.19090117344357954
1165,0.19070440965384783
1166,0.19066947080044133
1167,0.19068263618557763
1168,0.1904590281606542
1169,0.1904647225907656
1170,0.19051889278451276
1171,0.19048370514294088
1172,0.19053467292930032
1173,0.1904981343875162
1174,0.19176367538109712
1175,0.19155475330186086
1176,0.19159800710283278
1177,0.19156557486092404
1178,0.19156566061552344
1179,0.1917527338015923
1180,0.1917400320408847
1181,0.19173466175332185
1182,0.19176269481170222
1183,0.1912209754436039
1184,0.19081633499205064
1185,0.1908281612609409
1186,0.19082784934526673
1187,0.1908401309140715
1188,0.18989207624498383
1189,0.18989033945991704
1190,0.18989504843613464
1191,0.18986462163854131
1192,0.18985169291355403
1193,0.18986961196708413
1194,0.18978059982341822
1195,0.18955593437087334
1196,0.18950900338715482
1197,0.18964613833406643
1198,0.1896229643298318
1199,0.18935392867108808
1200,0.18912712571661688
1201,0.18912294642134925
1202,0.18878731075748853
1203,0.1880650780268017
1204,0.1880638787087259
1205,0.18804393919422105
1206,0.18804432650906233
1207,0.18811433120355536
1208,0.18816908176805855
1209,0.18817723394763206
1210,0.18814840372367891
1211,0.18818935906251505
1212,0.1882070288518683
1213,0.18820431968003148
1214,0.188624543133657
1215,0.18890174908685392
1216,0.18922550481808892
1217,0.18822358857148178
1218,0.18820558964205286
1219,0.1882247694630167
1220,0.1883574250969115
1221,0.1883556697879505
1222,0.1883488779942648
1223,0.1879009468454215
1224,0.1878936144576466
1225,0.18789960295064695
1226,0.18798591301859513
1227,0.18799387050589106
1228,0.18799682719833902
1229,0.18810735470161885
1230,0.18782818255395767
1231,0.18782256248852336
1232,0.18782065297907566
1233,0.185597876266228
1234,0.1855949090938176
1235,0.18568196058845193
1236,0.18551193116682207
1237,0.18551803669518155
1238,0.18534217233786
1239,0.18512131115942437
1240,0.18511667687229075
1241,0.18511080112730974
1242,0.1851257765552014
1243,0.18547374545186374
1244,0.18546946180966142
1245,0.18611677403353227
1246,0.18611927411607598
1247,0.18666429772635218
1248,0.18666991720061926
1249,0.18667017660209803
