Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit
168,30.364130603707434,29.183767333248973
169,30.468863468361967,29.3324959825947
170,30.594181677001178,29.40359384862441
171,30.696450770435497,29.434920761853693
172,30.831710526870143,29.565411461865438
173,30.95314316867917,29.614115934932244
174,31.0529929698693,29.839090861377223
175,31.131745420339957,30.016261895890477
176,31.266370502657782,30.09870823408405
177,31.309286297448132,30.130035147313333
178,31.421560294645918,30.222090857818678
179,31.604147701045587,30.34520799020504
180,31.647063495835937,30.49622992657176
181,31.689979290626287,30.568612277003854
182,31.910552325154594,30.602660888884706
183,31.953468119944944,30.67570243904128
184,32.07568658629378,30.78296245262506
185,32.21822181717541,30.913087169975938
186,32.32618218744447,31.090028563941843
187,32.41210877569154,31.31112463732854
188,32.57513621051046,31.38922782135173
189,32.67256017352433,31.57097426982034
190,32.87981581833658,31.630500081804087
191,32.988606810861754,31.66531454723645
192,32.99291674691669,31.70095139652066
193,33.02782200133494,31.735000008401517
194,33.12868870948959,31.806473513366036
195,33.165568663180885,31.893823875078954
196,33.31943246403177,31.98902920675028
197,33.446761794668404,32.118315656876305
198,33.637997909094814,32.16565876703981
199,33.642307845149745,32.29703369721108
200,33.73448267577013,32.445609743637974
201,33.83483926689329,32.57926482799515
202,33.87775506168364,32.613313439875995
203,34.02647498411771,32.64736205175685
204,34.09790923494607,32.74760862474512
205,34.18516995343953,32.80882592708552
206,34.20084076141359,32.90811032716057
207,34.22981730742272,32.96765364153988
208,34.23412724347765,33.036952339739805
209,34.23843717953258,33.159702815360234
210,34.35895062729111,33.302316973444206
211,34.36326056334604,33.41881513898288
212,34.398570805657485,33.51079392646305
213,34.402880741712416,33.54484253834391
214,34.539993819490554,33.57889115022476
215,34.572740519218854,33.62406351853324
216,34.66983926229563,33.658112130414096
217,34.757888159713254,33.700955006812
218,34.821266861908185,33.74379788320991
219,34.848091540982665,33.78664075960781
220,34.93223161358309,33.92975923230936
221,34.99096050409966,34.093024896679104
222,35.07585295837716,34.12707350855996
223,35.260568991680735,34.18380496340857
224,35.30505561300528,34.30380655125129
225,35.431324119681456,34.41699076697794
226,35.507111073178535,34.551053685359236
227,35.71099589107057,34.58510229724009
228,35.793248585180194,34.689680267115165
229,35.84360477076539,34.77017945913035
230,35.94857456387756,34.97233417233874
231,35.96405117381191,35.05837593775326
232,36.189603568604745,35.224524970239614
233,36.26177315872856,35.25857358212047
234,36.347115176582115,35.292622194001325
235,36.351425112637045,35.35182143122409
236,36.4508299712693,35.43443928426424
237,36.54312094462862,35.4684878961451
238,36.650558812060964,35.55452966155961
239,36.7034379892752,35.62836173268569
240,36.797234014891146,35.744261575658996
241,36.92631147102851,35.77831018753985
242,37.05183685204359,35.97184974447011
243,37.05614678809853,36.20415544002231
244,37.06045672415346,36.23820405190317
245,37.06476666020839,36.378198865482645
246,37.272871868736374,36.42727177126511
247,37.30136548255074,36.56472241171834
248,37.411155035420435,36.68487755367941
249,37.450529433920494,36.75308429702377
250,37.48870802181574,36.852879162474565
251,37.49301795787067,36.943689968424806
252,37.54483482211325,37.05427102194558
253,37.71625074857913,37.193285241468935
254,37.79384535569732,37.30078444309198
255,37.82124733298461,37.39717879516486
256,37.93694330560074,37.53834357065772
257,37.95265047672176,37.64455770709052
258,38.07169989161655,37.70862180915402
259,38.209619306302265,37.75732628222082
260,38.27268455681399,37.79137489410168
261,38.27699449286892,37.8248090394314
262,38.31380942723065,37.87797565764962
263,38.4071794617331,37.94284397112091
264,38.562538528996825,38.014317476085424
265,38.566848465051756,38.08772369131462
266,38.675549021807285,38.14477375505082
267,38.76455688558046,38.257793120483896
268,38.942604259187775,38.4333277640125
269,39.08695343514562,38.50466377562795
270,39.147674461082744,38.676157662936426
271,39.151984397137674,38.767751401230015
272,39.19942064675346,38.87116875279705
273,39.2845657263769,38.94291007651033
274,39.33670328654844,39.013691020118074
275,39.39431497243544,39.081154518756094
276,39.53628189067552,39.22471710534207
277,39.760704593837616,39.398171253721806
278,39.80515487675549,39.48934471630023
279,39.904981277807074,39.54675186708305
280,40.04196010709726,39.74253427758253
281,40.17923238844482,39.947708260165825
282,40.31526744535408,40.10103176676069
283,40.38873321039706,40.191148026386024
284,40.48763355555816,40.22519663826688
285,40.49194349161309,40.281759993167285
286,40.5496638789596,40.444520398800634
287,40.672933431509854,40.54999745698948
288,40.75613376099364,40.700367395241116
289,40.943823748215365,40.734416007121965
290,40.948133684270296,40.84152478030047
291,41.07368718809367,40.90973152364483
292,41.12007424705352,41.00919741535968
293,41.28831541687002,41.067101564362126
294,41.45944402215357,41.18098031278848
295,41.5811559328022,41.359803823360416
296,41.676202966030466,41.42954047887663
297,41.6805129020854,41.46358909075748
298,41.76420962972656,41.497637702638336
299,41.76851956578149,41.63553699547362
300,41.88228674544813,41.73216382964927
301,41.886596681503065,41.83736520726847
302,42.03092124824343,41.871413819149325
303,42.14135991586675,41.959201884903614
304,42.24754084291305,42.09080202340261
305,42.25185077896798,42.243831978844355
306,42.33029496539263,42.33020031834151
307,42.411169022951995,42.433715326520584
308,42.49530909555243,42.46776393840144
309,42.49961903160736,42.69288280059506
310,42.568855976754826,42.760690117074326
311,42.62646766264182,42.90747579740599
312,42.851142804068786,42.94152440928685
313,42.88774675000302,43.16948395166349
314,43.02130824419119,43.26611078583913
315,43.10458893379834,43.390062364271174
316,43.10889886985327,43.48141259501708
317,43.14164556958157,43.548087115962126
318,43.24335417929727,43.58754224001139
319,43.27184779311165,43.650109307930244
320,43.403807536055716,43.75679066794837
321,43.5399902792096,43.97627518634401
322,43.556795735768056,44.151925489299
323,43.561105671822986,44.20982963830146
324,43.693788098291876,44.38614788505248
325,43.76052899399262,44.538618353220976
326,43.76483893004756,44.677808696621334
327,43.816108639088114,44.71185730850219
328,43.82041857514305,44.87929747836673
329,43.82472851119798,44.97577704989341
330,43.86133245713221,45.00982566177426
331,43.97001066413641,45.142841068172224
332,44.00842040642335,45.34797832931695
333,44.09529468497904,45.51023406036465
334,44.24096275761835,45.66150246303322
335,44.40185649770081,45.82681254926348
336,44.40616643375574,45.92810565210019
337,44.410476369810674,46.002920415399394
338,44.4685656479509,46.083554785613686
339,44.506975390237834,46.16041073463498
340,44.7049617469543,46.21745691040487
341,44.78183760082462,46.251505522285726
342,44.89539924334156,46.28555413416658
343,44.89970917939649,46.469159930300336
344,44.98517867637064,46.56014254858098
345,45.07714889571193,46.72290253754254
346,45.08145883176686,46.76574541394045
347,45.08576876782179,46.84677047835519
348,45.09007870387673,46.95729423473729
349,45.09438863993166,46.99134284661814
350,45.09869857598659,47.03678869356508
351,45.10300851204152,47.17304569265581
352,45.20372094248505,47.264522174428514
353,45.20803087853999,47.34783137921868
354,45.21234081459492,47.415527803895074
355,45.26833191176895,47.44957641577593
356,45.36398762418809,47.57120661264452
357,45.48012779717876,47.68168450789424
358,45.515764646462976,47.75649927119344
359,45.643185065531796,47.8606435508424
360,45.706460309808875,47.93142449445014
361,45.723265766367334,48.026629826121464
362,45.78470055311983,48.11445840136891
363,45.789010489174764,48.2586895247012
364,45.83936667475995,48.34770124547826
365,45.84367661081488,48.38174985735912
366,45.87853439977671,48.47310008810503
367,45.99280640303344,48.52609008280175
368,46.054604925626094,48.56013869468261
369,46.19101703379263,48.62834556160318
370,46.21754514911005,48.70138711175976
371,46.22185508516499,48.857131286243046
372,46.2875848227947,48.9095026565005
373,46.3303089503293,48.943551268381356
374,46.51716413639776,49.072695812882834
375,46.589104337741404,49.195798000202494
376,46.593414273796334,49.30881736563556
377,46.74717632466468,49.40232050617372
378,46.75148626071961,49.51284426255582
379,46.80171479700148,49.63422258537999
380,46.88316637710471,49.668271197260836
381,46.88747631315964,49.725411850374044
382,46.981689215765755,49.7594604622549
383,47.045072511055764,49.793509074135756
384,47.20394949315306,49.82755768601661
385,47.23047760847048,49.868773853191854
386,47.27590486155403,49.968697662807536
387,47.28021479760896,50.00274627468839
388,47.365419682175464,50.03679488656924
389,47.463321539548794,50.070843498450095
390,47.543725259146036,50.10489211033095
391,47.61965404254088,50.26573780656624
392,47.62396397859581,50.411232760459185
393,47.69085213694554,50.445281372340034
394,47.801989968840296,50.51390162091825
395,47.876060021943346,50.69597845695744
396,47.905955834815266,50.8377242794207
397,47.9102657708702,50.908505223028435
398,47.914575706925135,50.94255383490929
399,47.99871577952556,51.02500017310287
400,48.00302571558049,51.059048784983716
401,48.05653143897846,51.25810445102957
402,48.06084137503339,51.359967845273296
403,48.1193033573049,51.42777516175257
404,48.13632760584848,51.51633194185696
405,48.14063754190341,51.63419620328962
406,48.17334359499361,51.695391882692356
407,48.2103471182766,51.726718795921634
408,48.258187151660294,51.7694424889351
409,48.31576373009347,51.846632599036546
410,48.34522429149031,51.88068121091741
411,48.34953422754525,51.92340490393087
412,48.37572825825501,51.98653624687845
413,48.38003819430994,52.02058485875931
414,48.51069867038536,52.1348999714633
415,48.58447500273851,52.24924269429842
416,48.63404368540006,52.35194078922916
417,48.76773892752313,52.410656011064226
418,48.91807811838061,52.541607163877416
419,49.175577201499614,52.6891337250993
420,49.22387535992374,52.723182336980166
421,49.22818529597867,52.75723094886102
422,49.2324952320336,52.791279560741884
423,49.23680516808854,52.868160897974505
424,49.24111510414347,52.94839772872812
425,49.2590862909756,53.01054434354783
426,49.377226476319834,53.04459295542868
427,49.381536412374764,53.13407597854939
428,49.42168300411,53.16812459043025
429,49.57489394755946,53.20217320231111
430,49.5792038836144,53.30114882328451
431,49.61484073289861,53.33519743516537
432,49.61915066895354,53.39146422630871
433,49.74594581334982,53.49199185449189
434,49.81908445197784,53.609360500245565
435,49.88481418960755,53.74216364569297
436,50.01193013110212,53.869640460330835
437,50.02760093907618,53.90368907221169
438,50.09577475924001,54.04123877558773
439,50.16193994193551,54.22735503505034
440,50.206371055736774,54.26140364693119
441,50.243185990098496,54.33944048118125
442,50.31924708313986,54.373489093062105
443,50.38560581506759,54.52078260889357
444,50.43003692886886,54.63144433366085
445,50.480393114454046,54.699651077005214
446,50.537022778125284,54.780315533711494
447,50.541332714180214,54.92332669548305
448,50.59157977351174,55.02481141023876
449,50.69119619250323,55.05886002211962
450,50.77908466748255,55.17780076763346
451,50.899516561469994,55.224272247027315
452,50.93907658384399,55.326180512977054
453,50.99254270951373,55.42260801998519
454,51.19942634728832,55.45665663186605
455,51.23909773373377,55.490705243746916
456,51.25706892056591,55.60533637385034
457,51.36460519111652,55.70213966732426
458,51.439918081883114,55.76848228908442
459,51.492719710581845,55.87503816368902
460,51.52974272186107,55.94159177387667
461,51.56634666779529,56.090119589376
462,51.57065660385022,56.124168201256865
463,51.57496653990514,56.15821681313772
464,51.57927647596007,56.25411121999392
465,51.71901311853935,56.4123605799022
466,51.944278012373886,56.49049214371943
467,51.948587948428816,56.56287449415153
468,52.07998832792691,56.596923106032385
469,52.27439375213281,56.71497697440274
470,52.27870368818774,56.79166838840787
471,52.331369363517766,56.879496342374026
472,52.37465582300067,56.984722460076206
473,52.4335702884974,57.12623712306212
474,52.43788022455233,57.21260546255928
475,52.53306171384379,57.246654074440144
476,52.537371649898716,57.35512920167834
477,52.587344968657575,57.40891028644768
478,52.591654904712506,57.4949520518622
479,52.62651269367433,57.58099381727671
480,52.8012680361482,57.615042429157576
481,52.839099518930254,57.715067741036094
482,52.84340945498518,57.847420024482474
483,53.00535055922327,57.91148412654597
484,53.0096604952782,57.99923839935276
485,53.01397043133312,58.04093662143232
486,53.09230143784232,58.0436583200839
487,53.1540392437891,58.046380018735476
488,53.16971005176316,58.04910171738705
489,53.174019987818085,58.148031704269656
490,53.27173362746051,58.15942848405384
491,53.34097057260798,58.19042467011237
492,53.385420855525844,58.25221972799902
493,53.44303254141283,58.2673642941636
494,53.55178025317523,58.29017418314523
495,53.68865290747984,58.31707955955625
496,53.76400294407863,58.50946292934028
497,53.88890633609793,58.51218462799186
498,53.893216272152856,58.56560986611038
499,53.897526208207786,58.6114578783228
500,53.98409580592467,58.61417957697438
501,54.09970070688032,58.82592118325222
502,54.10401064293525,58.8286428819038
503,54.21387294489149,58.877301703831975
504,54.25667734947009,58.97825840063649
505,54.317921291924804,59.05614503441244
506,54.39905545877082,59.159279707087514
507,54.47418709077806,59.27634262856007
508,54.511002025139774,59.27906432721166
509,54.52780748169822,59.34483961336191
510,54.653347297533614,59.398443358335854
511,54.79225545631256,59.47514348679279
512,54.796565392367484,59.477865185444365
513,54.80087532842241,59.614948744403804
514,54.89507374244888,59.6295442505168
515,54.9768871864913,59.69011738239474
516,54.994491620828875,59.78898780237303
517,55.03290136311581,59.791709501024606
518,55.089869507137166,59.79443119967618
519,55.09417944319209,59.94426461445714
520,55.16590617875879,59.946986313108724
521,55.20750351454831,59.9497080117603
522,55.277688648338064,60.006937878635405
523,55.404807732290806,60.04235316451504
524,55.476534467857505,60.04507486316662
525,55.48084440391243,60.06472429892068
526,55.53603638628972,60.1778725981019
527,55.54034632234465,60.237719147451045
528,55.60958326749211,60.279417369530606
529,55.66213587012131,60.40255628763008
530,55.66644580617624,60.519374458993944
531,55.730609392865986,60.593826577429375
532,55.73491932892091,60.7321155343184
533,55.818017472177075,60.848982619417725
534,55.90290992645457,60.92816186965321
535,55.96520901761812,61.0005442200853
536,56.07852453124779,61.080492587495016
537,56.139097663125725,61.0832142861466
538,56.184198996628844,61.18668058473609
539,56.188508932683774,61.26270056912183
540,56.301655402046855,61.335499536847784
541,56.47093826915172,61.38657697477446
542,56.54980753607079,61.38929867342604
543,56.55411747212571,61.39202037207762
544,56.617500767415706,61.431458085206486
545,56.65032915950864,61.48649951147437
546,56.745222902056526,61.5261153279292
547,56.74953283811145,61.58999374637125
548,56.95085015157041,61.592715445022826
549,56.99494354687056,61.71728797551721
550,57.097628278928724,61.84472206298442
551,57.22281899044572,61.847443761636
552,57.254297616960194,61.88585350392293
553,57.3127595992317,61.949145625635786
554,57.35093818712693,62.08652613639772
555,57.38796119840615,62.25175656857289
556,57.46447570512483,62.33093581880837
557,57.491877682412124,62.33365751745995
558,57.53388033029948,62.41893604201918
559,57.679640486063285,62.42165774067077
560,57.68395042211821,62.539460442559005
561,57.797432533834396,62.61820752543623
562,57.862312892950605,62.68208594387828
563,57.86662282900553,62.74667428234907
564,57.92087542933293,62.83895660758613
565,57.95618567164437,62.841678306237704
566,57.99052973312807,62.890063387593216
567,58.038827891552195,63.04300490791237
568,58.08292128685234,63.094987199473266
569,58.13752816970295,63.136420830181464
570,58.22479325582104,63.17726211622575
571,58.22910319187597,63.22855305603662
572,58.28770172549669,63.290348113923265
573,58.29201166155161,63.29306981257484
574,58.38046083785203,63.32045812118063
575,58.46650196852903,63.38091835336233
576,58.48653440488308,63.42378039887685
577,58.556261620772,63.509163494131315
578,58.65974653976842,63.544249141728265
579,58.66405647582335,63.58711118724278
580,58.72297094132008,63.62054533257252
581,58.7810602194603,63.6232670312241
582,58.85992948637936,63.62598872987568
583,58.86423942243429,63.759994114578944
584,58.89909721139611,63.79728744992788
585,58.94013947917792,63.88470586944982
586,59.00951308378863,63.887427568101394
587,59.070585213912956,63.96278201489024
588,59.24685008082001,64.01469950088486
589,59.29707861710189,64.07946999540923
590,59.50330206738465,64.17233670236907
591,59.507612003439576,64.23182059509004
592,59.511921939494506,64.26171098420117
593,59.60571902691744,64.34299790676849
594,59.64107714796387,64.52219251447234
595,59.73016318605471,64.52491421312392
596,59.83441163126348,64.52763591177549
597,59.90362635563529,64.74166901613623
598,59.96690159991236,64.79769246461987
599,60.00794386769418,64.89917343330288
600,60.11157969775112,64.90189513195446
601,60.27005551837628,64.99395222318368
602,60.28390097345548,64.99667392183525
603,60.36804104605589,65.1509238974121
604,60.38807348240995,65.17616033908322
605,60.392383418464874,65.26964428604995
606,60.45295655034281,65.30588753142865
607,60.55367248730731,65.3697659498707
608,60.71640651463008,65.39557968975464
609,60.72148230423651,65.52376008213572
610,60.78205543611445,65.6261539368156
611,60.840969901611174,65.70228311541487
612,60.8936355769412,65.70500481406646
613,60.9513559642877,65.70772651271804
614,60.98246586886317,65.81981667032973
615,61.05940855305537,65.90380598091343
616,61.06371848911029,65.94178045175269
617,61.068028425165224,66.00664876522399
618,61.07233836122015,66.08274996689033
619,61.182968935315685,66.18216785798651
620,61.25302512494055,66.18488955663808
621,61.282957751525736,66.21418192110221
622,61.3885432231677,66.23958646272155
623,61.546542273935884,66.24230816137313
624,61.60628662123065,66.2450298600247
625,61.610596557285575,66.24775155867628
626,61.66905853955708,66.31252205320065
627,61.67336847561201,66.47087496539153
628,61.749076080288276,66.56664122442746
629,61.834241657932374,66.64582047466294
630,61.908893505284006,66.64854217331451
631,62.00195822446007,66.67327206916848
632,62.0401368123553,66.72271264323192
633,62.09771339078846,66.93292001589836
634,62.216754047454614,66.94751552201134
635,62.221063983509545,67.01371693731123
636,62.22537391956447,67.01643863596281
637,62.2296838556194,67.01916033461438
638,62.23399379167432,67.10896023264472
639,62.326916506063846,67.17892642225215
640,62.409424092843665,67.23858212730352
641,62.475782824771386,67.2413038259551
642,62.55670587371274,67.24402552460667
643,62.811780964851565,67.31466972682244
644,62.856212078652824,67.31739142547403
645,62.9403435907906,67.3433452345853
646,63.0116115825203,67.38022506470038
647,63.030577379761176,67.46210329708127
648,63.1965019158373,67.5322610986077
649,63.268247954767084,67.58102904678955
650,63.3201686744345,67.64271605366328
651,63.37041573376602,67.64543775231485
652,63.41333152855638,67.73614048827082
653,63.488855723170865,67.78636902455268
654,63.493165659225795,67.8701228050029
655,63.57495776117636,67.87284450365448
656,63.72697119612563,67.99894142257688
657,63.73128113218056,68.01693638128891
658,63.78987966580128,68.0821233502744
659,63.7941896018562,68.09759996020877
660,63.79849953791113,68.11307657014314
661,63.80280947396606,68.1783764910895
662,63.80711941002098,68.23790230307326
663,63.8419771989828,68.24062400172484
664,63.8903700869741,68.24334570037641
665,63.92184871348858,68.26953973108618
666,63.9669500469917,68.32686595917957
667,63.97125998304663,68.38639177116332
668,63.97556991910155,68.45897598957048
669,63.97987985515648,68.46169768822206
670,63.984189791211406,68.51768602925188
671,64.06974227441393,68.55384141721916
672,64.07405221046886,68.55656311587073
673,64.13449733942687,68.68081526282675
674,64.1388072754818,68.80020042686297
675,64.2310982488411,68.80292212551456
676,64.26099406171302,68.83793783404543
677,64.44149328274666,68.87125485106034
678,64.47297190926113,68.9719010165982
679,64.48999615780471,69.04527924215327
680,64.49430609385965,69.04800094080485
681,64.53097997885995,69.0738146806888
682,64.75589934170102,69.07653637934037
683,64.8276453806308,69.18617104204588
684,64.83195531668574,69.24318133826326
685,64.84438227455605,69.43516219542803
686,64.93667324791537,69.55066092735242
687,64.94098318397029,69.61018673933619
688,64.99378481266902,69.68605963130321
689,65.07072749686121,69.72856478920001
690,65.13302658802476,69.9063921098323
691,65.18500947791173,69.98982965313544
692,65.27198507254336,69.99255135178703
693,65.27629500859828,70.06535031951299
694,65.35721805753964,70.06807201816456
695,65.4264550026871,70.1390817470119
696,65.43076493874203,70.30241723110512
697,65.43507487479695,70.39426082045016
698,65.46778092788715,70.39698251910173
699,65.48634930429219,70.45058626407567
700,65.49065924034711,70.49230090100296
701,65.49496917640204,70.52503808983718
702,65.49927911245696,70.58153913057406
703,65.50358904851188,70.68382419056263
704,65.57477019125461,70.68654588921422
705,65.57908012730954,70.7691468798295
706,65.60607290633223,70.88499758707302
707,65.69405092652437,70.8877192857246
708,65.72171940148127,70.98034395092736
709,65.8068644811047,70.98306564957895
710,65.8785912166714,70.98578734823052
711,65.88290115272632,71.07649008418647
712,65.88721108878124,71.07921178283806
713,65.9942204248773,71.20319360240899
714,66.06577485188808,71.29389633836495
715,66.070084787943,71.38598606118573
716,66.07439472399793,71.43919130260096
717,66.24157374297769,71.48562041862843
718,66.26897572026499,71.6030472166493
719,66.33870293615391,71.81072188863186
720,66.34301287220883,71.84913163091879
721,66.34732280826375,71.9140897528213
722,66.41220316737996,71.91681145147288
723,66.45795599544826,71.94670184058401
724,66.46226593150318,71.9494235392356
725,66.4665758675581,72.00592457997246
726,66.47088580361303,72.05721551978334
727,66.52860619095954,72.09257364082977
728,66.5442769989336,72.13465294282969
729,66.54858693498852,72.1774958192276
730,66.55289687104344,72.18021751787919
731,66.55720680709837,72.32414093547641
732,66.67796740161594,72.32686263412799
733,66.84833982472477,72.34609330773634
734,66.8526497607797,72.37396563172983
735,66.94387288305434,72.42517902302521
736,66.99658054542199,72.45629683871206
737,67.17065673401049,72.45901853736363
738,67.2355370931267,72.50002528314113
739,67.26320556808359,72.61600281443052
740,67.26751550413852,72.6330270629741
741,67.32039468135274,72.71344611820837
742,67.34856015452927,72.71616781685995
743,67.4150167054039,72.77334416238261
744,67.4634095933952,72.88425911516482
745,67.46771952945012,72.8869808138164
746,67.57018236042714,72.88970251246798
747,67.64070743043725,72.89242421111956
748,67.71438610617835,73.03904537210293
749,67.7883566940138,73.1219096233477
750,67.82676643630074,73.1633432540559
751,67.89729472714887,73.16606495270749
752,67.97174915067174,73.23262784801622
753,67.97605908672666,73.3040616073321
754,67.98036902278159,73.36138783542548
755,68.10779346374989,73.37819329198393
756,68.17832175459802,73.3809149906355
757,68.42997806046486,73.44833179014728
758,68.43428799651979,73.57093302108949
759,68.43859793257471,73.57365471974107
760,68.44290786862965,73.57637641839264
761,68.48621074296028,73.62318106898059
762,68.5472828730846,73.62590276763217
763,68.6466181807703,73.84072383707061
764,68.73384855303638,73.89887994696203
765,68.76667694512932,73.9585356520134
766,68.81881450530085,73.99854475039956
767,68.82389029490727,74.00126644905114
768,68.89959789958354,74.03221660852574
769,68.90390783563848,74.10907255754704
770,68.90390783563848,74.12622112607939
771,69.0907492293637,74.19313456028337
