Time(Iteration),EpsilonGreedyLinearBanditTheta
134,0.5666984126093783
135,0.5488291164608644
136,0.5486671076264693
137,0.5491046808750147
138,0.548654381139502
139,0.5484734755904191
140,0.5492346919415911
141,0.5505992901720524
142,0.5505482084561825
143,0.5512642403890969
144,0.5496643457656172
145,0.5497614477475983
146,0.5502857118280948
147,0.5502711825026425
148,0.5494129088670998
149,0.549650814820216
150,0.5496573938641187
151,0.5494911444727227
152,0.5495537713773426
153,0.5464072888023516
154,0.5464149622774682
155,0.5460148939640238
156,0.5397962457265856
157,0.5395684785295746
158,0.539571140007607
159,0.5390211408085449
160,0.5380826654018239
161,0.5380645602903738
162,0.5360939144830452
163,0.536593278554974
164,0.535730152442857
165,0.5357342129533124
166,0.535731784507745
167,0.5346673660198036
168,0.535363454495043
169,0.5291336316139088
170,0.5295922138743123
171,0.5284226434508758
172,0.527336033193605
173,0.5261877866959188
174,0.5261572892806279
175,0.5260059274851393
176,0.5267466944087752
177,0.52675655854157
178,0.5267746086480669
179,0.5259261188290749
180,0.5259297805706165
181,0.5259228003445807
182,0.5256292224549517
183,0.5256212728757459
184,0.5257300138759329
185,0.5210126965211342
186,0.521665395446392
187,0.5194264107468298
188,0.5200138929849881
189,0.5199367505539108
190,0.518246447782259
191,0.5179192987812522
192,0.4755235919611282
193,0.4751741022193226
194,0.47442185436287276
195,0.4744745332022579
196,0.4750742204587116
197,0.4745252749236527
198,0.47406973000322006
199,0.4740570983322928
200,0.45825632085071816
201,0.45722731643332937
202,0.4572360001317078
203,0.4563583074719081
204,0.45675794248000906
205,0.45724653041248964
206,0.4560393274132949
207,0.4560162199319794
208,0.45601179999511
209,0.45603409761715197
210,0.4550560258678414
211,0.45505694906081195
212,0.4550732351261555
213,0.4551015203333971
214,0.45552748285776745
215,0.4556116702047327
216,0.4539165459120369
217,0.4537197023133265
218,0.4535083441814359
219,0.45364160623841254
220,0.4537177679085542
221,0.45304116829055524
222,0.45189811071468206
223,0.44431087034666766
224,0.44321026440235867
225,0.4427743656663468
226,0.441321342288404
227,0.4413698075927378
228,0.4420253236491244
229,0.44197086356979864
230,0.44164926458499376
231,0.4419714379246148
232,0.441746745019629
233,0.44145079425685746
234,0.43147065454816663
235,0.4314656160463891
236,0.42539901457907864
237,0.4246065972929084
238,0.42410130487510245
239,0.42437609582511204
240,0.42194794520841594
241,0.4223936832396511
242,0.42082439111745307
243,0.42084285574032476
244,0.42084518111334307
245,0.42085804979278085
246,0.4158686911494575
247,0.412512593225218
248,0.4023673345524609
249,0.40273853427452966
250,0.40251740567248084
251,0.4025081526016222
252,0.4027346348912741
253,0.40259068937404396
254,0.40266612112701006
255,0.4026749436350359
256,0.40423578244938313
257,0.40422691286763995
258,0.4041092138458426
259,0.40392342202724035
260,0.4037784411658472
261,0.4037777316866239
262,0.40326041285048025
263,0.4022826533054367
264,0.39032409782876665
265,0.3903266508509696
266,0.39123971509128497
267,0.390443835184351
268,0.390369206937606
269,0.3904231167913196
270,0.3903550639639285
271,0.39035622247761015
272,0.3880658248936
273,0.3881118324288782
274,0.3880434314782983
275,0.388868072728035
276,0.38907609755271777
277,0.3817080058965601
278,0.3819709740235516
279,0.378757296350668
280,0.3788597341772995
281,0.3754596927718364
282,0.37514730095062865
283,0.37476038938471035
284,0.37483231903573505
285,0.3748298593218674
286,0.37486089894787034
287,0.3749501988564447
288,0.37447339182258893
289,0.37667471821892334
290,0.37667400651840044
291,0.3768349701399867
292,0.3768443193583179
293,0.3774373428971882
294,0.3771872052875916
295,0.37912569038586474
296,0.37863949670826164
297,0.3786397960501937
298,0.37859090052482613
299,0.37858881675609435
300,0.37657413724567745
301,0.37657534226673556
302,0.37724805741799033
303,0.3769004246745071
304,0.3757841670662063
305,0.3757865279642889
306,0.37571368935235566
307,0.37569347463374214
308,0.37586046302141296
309,0.37585974707760855
310,0.3758044570191649
311,0.3758009503090956
312,0.3544570354407314
313,0.35507741156587436
314,0.35434328987221325
315,0.35434201835164536
316,0.35433839778281306
317,0.3541480700858869
318,0.3539161240296251
319,0.35401760201810106
320,0.35427561987130896
321,0.35459078141314027
322,0.35460213598293966
323,0.35460166196999854
324,0.3546718264263306
325,0.35453684675399255
326,0.3545338605368644
327,0.35265893820218375
328,0.35265585712093683
329,0.352654958949535
330,0.3533565193384588
331,0.3514464809126953
332,0.3514583162896362
333,0.35188954037342324
334,0.3514120702434881
335,0.34987127033896587
336,0.34986884185858025
337,0.349865700152869
338,0.34956332914020105
339,0.3501524479551086
340,0.35007496547191563
341,0.3500606729008185
342,0.3472056447995344
343,0.34720233395203237
344,0.34812553373380617
345,0.3484777071321942
346,0.34847808806348285
347,0.34847786924298374
348,0.3484768479505924
349,0.34847552958175904
350,0.34847610537634477
351,0.3484783370431933
352,0.34852259846547556
353,0.3485196257267832
354,0.3485191602718999
355,0.34841907220938484
356,0.34775375087342264
357,0.34373999250825105
358,0.34300679453829735
359,0.34374876609173266
360,0.3442182609027308
361,0.34423590259063486
362,0.3436538590003102
363,0.34365250072360726
364,0.34357202913439827
365,0.3435721713024946
366,0.3432479192668994
367,0.33760805058328536
368,0.32917825710170223
369,0.3296907948705436
370,0.3284044845496861
371,0.32840547597117986
372,0.3283431759418086
373,0.3280506182899121
374,0.3243158125388505
375,0.3244055348226629
376,0.32440534415256783
377,0.32440435627951414
378,0.3244047059952572
379,0.32439164509250135
380,0.32480125810942495
381,0.3248024695278636
382,0.32530970996523634
383,0.3258423440131103
384,0.323616571638747
385,0.3225051684177496
386,0.3222976232831282
387,0.3222972691804801
388,0.32200088912863906
389,0.3219325641271384
390,0.3219139692530232
391,0.32190096224220854
392,0.32189802463848655
393,0.32187401613050326
394,0.3219045991796853
395,0.32153328531988784
396,0.3216144773243737
397,0.3216136629022216
398,0.32161356494783433
399,0.32173872096693457
400,0.32173752792100324
401,0.32152860087288376
402,0.3215311753003646
403,0.3214466198738243
404,0.3209620599160895
405,0.320964788175165
406,0.31840846576961135
407,0.3184056120116279
408,0.31853334079137186
409,0.318464791984309
410,0.31847061892611184
411,0.31847176718399584
412,0.31829307233462784
413,0.31829253462131857
414,0.3181448744257261
415,0.31819459377007214
416,0.3179295175530153
417,0.3177072485695526
418,0.3170967457476971
419,0.31680646538440876
420,0.31684395876558225
421,0.31684380477650564
422,0.3168458755752191
423,0.31684327525609457
424,0.31684100620994515
425,0.31685580690694093
426,0.3172627546604572
427,0.3172630270097963
428,0.317311551108461
429,0.3157978051640836
430,0.3157971901612574
431,0.31551378835072963
432,0.3155134127995209
433,0.3140289983235041
434,0.3139706446330732
435,0.31395127489162145
436,0.3141841443330512
437,0.3142082132145098
438,0.3102165860225962
439,0.3081164601005766
440,0.3081761533971602
441,0.3081622102424452
442,0.30837760652537316
443,0.3083794349222397
444,0.30836536971691053
445,0.308361675368311
446,0.3083889547366777
447,0.30838677234956446
448,0.30849144240368714
449,0.30806075821417644
450,0.30856797584669654
451,0.3082536240428856
452,0.30792618260253024
453,0.3055589220217855
454,0.3042177373842212
455,0.3046570265791589
456,0.3046802774594428
457,0.30499596395024964
458,0.30197996210946854
459,0.3018082898888377
460,0.30158959225195014
461,0.30106313379967886
462,0.30106330956451677
463,0.3010629553016376
464,0.3010628530868506
465,0.30106917073383366
466,0.2964414379735375
467,0.29644045012911785
468,0.29417479735609264
469,0.29485010868763656
470,0.29485095064457584
471,0.2947856647932744
472,0.29376956561188433
473,0.29368672313651467
474,0.29368403258613063
475,0.29317924573688103
476,0.29317814773296025
477,0.29302506223828606
478,0.293027017675341
479,0.29334462739826084
480,0.29005704183101927
481,0.2900051519601653
482,0.2900057749131229
483,0.289771968778674
484,0.2897735223947638
485,0.2897750543876975
486,0.2896177266050221
487,0.28960319574306503
488,0.28958937041092836
489,0.2895911336827916
490,0.28896777499250553
491,0.2888523717825026
492,0.28854850580101404
493,0.28857185095964094
494,0.2886637665434309
495,0.288628729418505
496,0.28854025172309516
497,0.2879120115367343
498,0.2879120458804234
499,0.28791126933282113
500,0.28756463148056594
501,0.28739857526583534
502,0.2873990208738139
503,0.28745539737194237
504,0.2870124436722887
505,0.2871029931633732
506,0.2871039798482988
507,0.2869160316258918
508,0.2869341660649513
509,0.2868932998721534
510,0.2864220632946887
511,0.28681098507087177
512,0.2868110138815779
513,0.28680913070717196
514,0.28635838920005596
515,0.28627521233436515
516,0.28633345609372424
517,0.2860308041070137
518,0.2851941994380405
519,0.28519449808445185
520,0.28513156445605936
521,0.28533171250867617
522,0.2854311148982138
523,0.2852885827067781
524,0.28526788898306743
525,0.2852671391689527
526,0.2846052279651883
527,0.2846040207182425
528,0.2849505908870008
529,0.2849193109518967
530,0.2849188095957381
531,0.2848104102128949
532,0.2848123468025254
533,0.28522866237225664
534,0.285217920824768
535,0.2851233662479906
536,0.2844229045000199
537,0.28446991294243357
538,0.2849717123840561
539,0.2849741999480946
540,0.28573013612996545
541,0.2857906411013823
542,0.28552090572256017
543,0.28552180448177905
544,0.2853709947406691
545,0.2852950338688272
546,0.284356123304382
547,0.2843532095280047
548,0.28300030357927175
549,0.28318450451785954
550,0.2822080470750346
551,0.2820052330797348
552,0.28198719347281165
553,0.2823513054865015
554,0.2818338811409686
555,0.28165419368681627
556,0.28134003319066103
557,0.28134343732509026
558,0.2808422417092348
559,0.2803316839781325
560,0.2803311343764211
561,0.2801324332581495
562,0.2792835121839401
563,0.2792822821906907
564,0.2792948053189597
565,0.2793432137927792
566,0.2790212922361019
567,0.27906168590331487
568,0.27928202908352096
569,0.2796047164671396
570,0.27953940817331324
571,0.2795386618589887
572,0.2797270533408104
573,0.27972791140010755
574,0.279732410376896
575,0.27927991715776657
576,0.2786386879061222
577,0.2787531184189504
578,0.2784647423849642
579,0.2784630197246123
580,0.2790078324136806
581,0.27911252199878783
582,0.27836497339452965
583,0.27836503748381314
584,0.2777582328072186
585,0.27730261229109876
586,0.2775770169831605
587,0.2775914550221603
588,0.2774404199911525
589,0.277068348176169
590,0.2767929910661074
591,0.2767905010336547
592,0.27679156864798504
593,0.2770695726761835
594,0.27757965794829265
595,0.2779285960075172
596,0.2780476981483394
597,0.27804905725852985
598,0.27793353737084187
599,0.27797325562248
600,0.27699679496599716
601,0.2755620378216285
602,0.2755603595724479
603,0.2755626114729847
604,0.27558924481806507
605,0.27558879374151374
606,0.2754090414261132
607,0.2749910326732163
608,0.27530711645860995
609,0.27311235015125696
610,0.2729458359870229
611,0.2730883411278606
612,0.27312722857116895
613,0.27319225558628535
614,0.27284021761417876
615,0.272834591864595
616,0.2728357666577734
617,0.272834945661662
618,0.2728353813401868
619,0.2721755018351343
620,0.272274573633604
621,0.27248251477665386
622,0.2742665997104596
623,0.2582257430750121
624,0.25877471845274413
625,0.2587752956508924
626,0.2583680085975228
627,0.25836921407216856
628,0.25826494603801775
629,0.2584638774592737
630,0.2586767477575401
631,0.25871280282592635
632,0.2588621067454654
633,0.25901701884658407
634,0.2595105290818362
635,0.2595097795802267
636,0.25950946723475493
637,0.25950864641255117
638,0.2595073601661521
639,0.259193114256832
640,0.25904859537733077
641,0.2591242441242946
642,0.2583694434484688
643,0.25865766528913736
644,0.25868125157341276
645,0.25756321270309096
646,0.2573915388277351
647,0.2574742716419535
648,0.2572881826594905
649,0.2570794663344439
650,0.25723556848958506
651,0.25705920684288863
652,0.2570588159213611
653,0.2570562804276638
654,0.2570572797625544
655,0.2569890911913808
656,0.25596482807889925
657,0.25596389371501976
658,0.25531822049223796
659,0.2553179539165768
660,0.25531762907657
661,0.2553172625199337
662,0.2553177094505842
663,0.25508087979475186
664,0.2550976462750998
665,0.25517374694751693
666,0.2555649150097082
667,0.2555644000225027
668,0.25556466133213684
669,0.25556451597743834
670,0.2555658983492
671,0.25538371203810206
672,0.25538397490291287
673,0.2545735217273062
674,0.25457295667422375
675,0.25287973415891274
676,0.2531829011573151
677,0.2531368227883417
678,0.2529646477758681
679,0.2526803122162838
680,0.25268029928060615
681,0.25269542982491644
682,0.2523639882174142
683,0.2516643162260018
684,0.2516646359923376
685,0.25166088230660705
686,0.25126158683422467
687,0.2512599764599851
688,0.25089945614921005
689,0.25094093111478405
690,0.2517324906164128
691,0.2519779559496523
692,0.2520124754508746
693,0.25201267570173014
694,0.2528237148722042
695,0.2527143837411388
696,0.2527152913203283
697,0.2527160663258322
698,0.2531756039529945
699,0.2531323999671509
700,0.2531323862442559
701,0.25313449172305963
702,0.2531311559622783
703,0.2531321805640946
704,0.2533915799837667
705,0.25339266580608555
706,0.2527787653776947
707,0.2526025985360616
708,0.2513122702854193
709,0.25111737853531474
710,0.2511561530423886
711,0.25115643814564403
712,0.2511568533399915
713,0.25123054085619295
714,0.2513030552748535
715,0.25130311859055865
716,0.25130388782058133
717,0.25040607272089904
718,0.25043868307634665
719,0.2500902077090658
720,0.2500896647491885
721,0.250089837251796
722,0.24865010473059795
723,0.24870947436950158
724,0.24870889084281655
725,0.24870904935488186
726,0.24870897137113115
727,0.2487512211356456
728,0.24872251019688996
729,0.24872273953463261
730,0.24872264627588656
731,0.24872357163387154
732,0.2456663949215824
733,0.24546192424587568
734,0.2454633383037553
735,0.2445502827486446
736,0.24453700757066552
737,0.24617103652824235
738,0.24506041233584247
739,0.24488272942349415
740,0.24488368396404542
741,0.2447168825903041
742,0.24526339131300814
743,0.245404231067416
744,0.24540135348578018
745,0.2454032139398902
746,0.24533676913561164
747,0.2454722439631206
748,0.24551008883592912
749,0.2450663575206124
750,0.24449414508134568
751,0.24396477355828
752,0.24372796738859343
753,0.24372815848796173
754,0.24372848445016984
755,0.2435937538301785
756,0.24376095904277023
757,0.2439814215079265
758,0.2439814335824893
759,0.2439812645200615
760,0.24398020442959184
761,0.24296013185634138
762,0.2429557444783545
763,0.24292388616338467
764,0.24373811670462725
765,0.24308483698146666
766,0.24304408937619937
767,0.2415292058223108
768,0.24170016390323346
769,0.24170109579626903
770,0.23889847374805856
771,0.23942012482681646
772,0.23973761472594818
773,0.23979907647995286
774,0.24031795212965124
775,0.24031820288868685
776,0.24031607814440595
777,0.24031461753880928
778,0.24031686245994802
779,0.2403158783094171
780,0.24020525795069886
781,0.2403825225125013
782,0.24038362850574818
783,0.2404902796324973
784,0.24048992124815038
785,0.2404898156606546
786,0.2404912116012953
787,0.24049125865620521
788,0.24049843531415388
789,0.2403637993153597
790,0.24051035663697534
791,0.24046349957556462
792,0.240568852255927
793,0.2405692307069578
794,0.24061390667535024
795,0.240614316268549
796,0.24153754206145744
797,0.24132241204000712
798,0.24152725995261548
799,0.24152754241589616
800,0.24156922641899575
801,0.24156902282915133
802,0.24156894207073504
803,0.24150118204957796
804,0.24070203830434478
805,0.23889415737268957
806,0.23889315544856152
807,0.23927904751436993
808,0.2393995457683249
809,0.23905001826986044
810,0.238983852871233
811,0.23898343766867386
812,0.23925321530513063
813,0.23918902864122993
814,0.23918945453553714
815,0.23918813061491803
816,0.23918834742888812
817,0.2392331175572545
818,0.23923523940486247
819,0.23901254964298452
820,0.23915888090478657
821,0.2387935932123777
822,0.23879199694956266
823,0.2387925579226386
824,0.239270396652895
825,0.2392718279867581
826,0.23928960082632936
827,0.23976414644503122
828,0.23972914477473814
829,0.23972952051296162
830,0.23972933658026924
831,0.2395416431689111
832,0.23892205879454914
833,0.23892053470137392
834,0.23891920367536187
835,0.237866021408355
836,0.23786514180836416
837,0.23782444402347475
838,0.2378234189203429
839,0.23718087451442238
840,0.2372542596513132
841,0.23725390172514774
842,0.23725385084645714
843,0.23745694918636412
844,0.23747562514427414
845,0.23713507154812344
846,0.23713457943308258
847,0.23714476064955453
848,0.2372640101509608
849,0.2372440225771273
850,0.23700392534976653
851,0.23392302523685538
852,0.2339233309527157
853,0.23384856226653378
854,0.23386680052925518
855,0.23386722482163186
856,0.23411347831995313
857,0.23408235226043442
858,0.23403798873922482
859,0.2339938591947585
860,0.2339943910989072
861,0.2340522624644794
862,0.23415963771117534
863,0.23401308308363342
864,0.234092014359081
865,0.23388122532629368
866,0.23388046691795278
867,0.23372871047091864
868,0.23384099756827537
869,0.23384059163558968
870,0.23357261327120757
871,0.23352155628070337
872,0.23328529087134958
873,0.2332947848247306
874,0.23288630824425818
875,0.23279337817651352
876,0.23260816839574425
877,0.23257003733259643
878,0.23256902971365054
879,0.23255041198034915
880,0.23255114720296718
881,0.2324534882292423
882,0.23261062680298603
883,0.23133081897744598
884,0.2313303291875528
885,0.2312899417082205
886,0.23128796624086817
887,0.2312885971457944
888,0.2294441956705137
889,0.21661617978501696
890,0.21633795334147515
891,0.21618626670752442
892,0.21604775997038334
893,0.2141068313025773
894,0.21401470237966452
895,0.21398913831245275
896,0.21402064621892478
897,0.21409618054561536
898,0.21421022462681366
899,0.2140264769449442
900,0.21452451167996514
901,0.21448920486069328
902,0.21447779193681854
903,0.21449968489838517
904,0.21469679726909172
905,0.21469981923686915
906,0.21454140222661772
907,0.2143090915150007
908,0.2137484034118271
909,0.2137490080177451
910,0.21376915852686346
911,0.2137423123990835
912,0.213339735375312
913,0.2133326122397996
914,0.21317339819827597
915,0.21328153958120605
916,0.2127670710299958
917,0.21282653843434982
918,0.21282659165611606
919,0.21283086080387892
920,0.21309631920257427
921,0.21206451792293834
922,0.21208676436762924
923,0.21164246235487455
924,0.21170568780282667
925,0.21141469771142285
926,0.21131556472630475
927,0.21142989317610866
928,0.2117288240851211
929,0.21161683679439972
930,0.21161589631974795
931,0.21162272220496944
932,0.21163067066655067
933,0.21162402815609022
934,0.21170736089699513
935,0.21095052174732828
936,0.21057128176364923
937,0.21056940168601462
938,0.2107642016638802
939,0.21156858030381964
940,0.21155785294829094
941,0.21158126965494697
942,0.21157350582351175
943,0.2115785286713252
944,0.2115812151677594
945,0.21158004719641532
946,0.21157900771899776
947,0.21154962608995848
948,0.21154442047447325
949,0.2112362755070997
950,0.21123656878964914
951,0.2112345107957438
952,0.21123636936673126
953,0.2112428391028187
954,0.21082716947222413
955,0.2108324413682116
956,0.21082630028819835
957,0.2108265740501964
958,0.21074924409468698
959,0.21076949345669913
960,0.21072496629794207
961,0.21022540436851433
962,0.21023091805276276
963,0.21022751070262108
964,0.21022804813673313
965,0.21031101046053782
966,0.21031486226183138
967,0.21030791288881825
968,0.2094118836655047
969,0.20947732587543766
970,0.20968501102052373
971,0.20947754332120055
972,0.20948104059104228
973,0.20948106051639742
974,0.20968272175741282
975,0.20753321630398922
976,0.20805967589603308
977,0.20838435550114806
978,0.20838046275324898
979,0.20854931948024005
980,0.20854070010900289
981,0.20853193849552426
982,0.20915331385651986
983,0.20905804778081222
984,0.20903676290986417
985,0.20903349395689813
986,0.2089632383849369
987,0.208966625311307
988,0.2089650171023329
989,0.20897126344165592
990,0.2089532692796129
991,0.208960452795379
992,0.2089942660231475
993,0.2089898445000699
994,0.2089881079229304
995,0.20899175150909438
996,0.20882186694423233
997,0.2088230336584144
998,0.2085939975974267
999,0.20825657082143198
1000,0.2078782957940767
1001,0.2078728319643121
1002,0.20787365572086944
1003,0.20756091768641335
1004,0.2075313965500955
1005,0.2075368523700985
1006,0.20703433908714067
1007,0.20719577775321096
1008,0.20718085816365756
1009,0.20717392351286473
1010,0.207173887385051
1011,0.20716752723038093
1012,0.20744450433452882
1013,0.20741424483381937
1014,0.20771567265872298
1015,0.2077562935302089
1016,0.20772556119256783
1017,0.2076652131761813
1018,0.20648529737866245
1019,0.2064871319447165
1020,0.2064888579961215
1021,0.2061593018481532
1022,0.2061645796227068
1023,0.2062467210823251
1024,0.20553518088431422
1025,0.20561788464073166
1026,0.2056139282077937
1027,0.2056118398064469
1028,0.20561629615214919
1029,0.20553456751477253
1030,0.20562130866271647
1031,0.2052363087826488
1032,0.20424754623275315
1033,0.200769021071668
1034,0.2003209313273037
1035,0.20052143207190767
1036,0.20046661181993436
1037,0.2004629463517177
1038,0.20044775215270477
1039,0.20049457846643434
1040,0.20064591691043915
1041,0.20069024725360993
1042,0.20075881762487113
1043,0.2006685758912325
1044,0.20077221178950064
1045,0.2007357514576503
1046,0.2008659471703428
1047,0.2003960233157316
1048,0.20029884747245816
1049,0.2003013260546636
1050,0.2003064551888491
1051,0.2003054499530667
1052,0.20030810429374762
1053,0.2018422774298246
1054,0.20131996773731647
1055,0.20158011804804285
1056,0.2015826273481979
1057,0.20160077296561027
1058,0.2015974271820013
1059,0.2015990608417221
1060,0.20160093089400904
1061,0.20160124774322333
1062,0.20160192833480584
1063,0.20179940044481418
1064,0.2017692218609187
1065,0.20211027899499617
1066,0.20222344865774827
1067,0.20269954547764582
1068,0.2026996339648875
1069,0.20250485883467614
1070,0.20029982577600397
1071,0.20055596767545417
1072,0.2005522338456181
1073,0.20052005189527028
1074,0.20051979427945588
1075,0.20052146155728207
1076,0.200601062319268
1077,0.2005690727736607
1078,0.20056888153017724
1079,0.2005170909820932
1080,0.20051595142379058
1081,0.20050221922825523
1082,0.20049587585446868
1083,0.2004460096184813
1084,0.20075983481929421
1085,0.20064430667714364
1086,0.20061255648184345
1087,0.20061106085949257
1088,0.20053178391106236
1089,0.20053141843137565
1090,0.2005566151126839
1091,0.2002533602519912
1092,0.20013283516424313
1093,0.20014554436996682
1094,0.20014572515006512
1095,0.20014559185585723
1096,0.20014583065271965
1097,0.19922083230691118
1098,0.19946454741948452
1099,0.19946370984741052
1100,0.19946556933504367
1101,0.19946462545117277
1102,0.19946345679350413
1103,0.19946355042775984
1104,0.1994968081982076
1105,0.19964523785893248
1106,0.19964508206647374
1107,0.1994580757029791
1108,0.19945408719705524
1109,0.1994537338072473
1110,0.1994536896848562
1111,0.19933628853014035
1112,0.198823399667415
1113,0.1988234133622671
1114,0.19882343393041987
1115,0.1988233529372987
1116,0.19907330177989258
1117,0.19907394685630966
1118,0.1989850012157884
1119,0.19898518567613407
1120,0.198946684973274
1121,0.19873732023233387
1122,0.19882674228350322
1123,0.1987546667432168
1124,0.19875473922853656
1125,0.19903821678136743
1126,0.19885324163895282
1127,0.19918900816333274
1128,0.19918896102881814
1129,0.1992978280252345
1130,0.19921124408951682
1131,0.19921183542188953
1132,0.19921234891175704
1133,0.1992123028607298
1134,0.19964453961977843
1135,0.19970524217686164
1136,0.1989622569682795
1137,0.19896256412492824
1138,0.19896036752077162
1139,0.19889857974718606
1140,0.19883090589269142
1141,0.19862030314244822
1142,0.19866274931518726
1143,0.19866334251734696
1144,0.19865052352852136
1145,0.19865095808492678
1146,0.1985916257952707
1147,0.1985827159775953
1148,0.1991993794844517
1149,0.19919031211802884
1150,0.19850024413291156
1151,0.19801192021044972
1152,0.1979454052405668
1153,0.1979440973597538
1154,0.19794465245033754
1155,0.1978909554349708
1156,0.19789071077955386
1157,0.19789066834271957
1158,0.19764908460489083
1159,0.1976487128833531
1160,0.19765805944298925
1161,0.19765722778564693
1162,0.19775275827630867
1163,0.19643898687327918
1164,0.19643816619273363
1165,0.1964374682026845
1166,0.1964376663137511
1167,0.1964338245220372
1168,0.19644526073807622
1169,0.19626775387651046
1170,0.196282559452094
1171,0.196282420638597
1172,0.1962832538868104
1173,0.19651512091842355
1174,0.19761741230406743
1175,0.19761743120641417
1176,0.19761782267363687
1177,0.19761761375088702
1178,0.19756812699819354
1179,0.19756789979738093
1180,0.19756743868853258
1181,0.19762507045280234
1182,0.19762509370759404
1183,0.19748941506421716
1184,0.1974885313335209
1185,0.19748875676081906
1186,0.19748879773262365
1187,0.19743083566047864
1188,0.1974303520710659
1189,0.19741529324037485
1190,0.19735755896215562
1191,0.19690307713228544
1192,0.19695815938259123
1193,0.1969585533597431
1194,0.19695796944161698
1195,0.1969655254957424
1196,0.19678010323395417
1197,0.19678105046322064
1198,0.1967817797274216
1199,0.19672255440625888
1200,0.19672237254814356
1201,0.19688126704309178
1202,0.1972442677241606
1203,0.19724349166845817
1204,0.19757061450218977
1205,0.19763140423290992
1206,0.1977632299347773
1207,0.1977640098136475
1208,0.1976218950637445
1209,0.19730489796341397
1210,0.1973051770366184
1211,0.19728518426206743
1212,0.19739730712315412
1213,0.19739852313242393
1214,0.19739896267653115
1215,0.19737658046919318
1216,0.19737623426939505
1217,0.19645510448887443
1218,0.19645150898089908
1219,0.19641634432203675
1220,0.1964109969681755
1221,0.19641126760251307
1222,0.19641093829501147
1223,0.19632704758968694
1224,0.19632702352054893
1225,0.19632596170478794
1226,0.19632426902697772
1227,0.19606002423764463
1228,0.19600878521188683
1229,0.19636692606896358
1230,0.1956880806002273
1231,0.19584506486199788
1232,0.19584658878916722
1233,0.19572482558858803
1234,0.19565828630519477
1235,0.19543545045932706
1236,0.19546170634566998
1237,0.19415198665566297
1238,0.19415230255140173
1239,0.19399580651095744
1240,0.19399565541258496
1241,0.19388645219175374
1242,0.19329309175381373
1243,0.1921041517181001
1244,0.1912505755969628
1245,0.19093402849545063
1246,0.19089404501149104
1247,0.19049025821637036
1248,0.19048814794642305
1249,0.19059632397171206
1250,0.1909466317350395
